model,scenario,region,variable,unit,year,value
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Coal,Mt CO2/yr,2020,985.0406953
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Coal,Mt CO2/yr,2025,640.2208476
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Coal,Mt CO2/yr,2030,264.7377307
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Coal,Mt CO2/yr,2035,179.6355714
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Gas,Mt CO2/yr,2017,922.4711663
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Gas,Mt CO2/yr,2020,1552.278949
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Gas,Mt CO2/yr,2025,1384.676624
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Gas,Mt CO2/yr,2030,1149.38302
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Gas,Mt CO2/yr,2035,1043.857245
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Oil,Mt CO2/yr,2017,2315.624428
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Oil,Mt CO2/yr,2020,2100.563771
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Oil,Mt CO2/yr,2025,2095.378559
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Oil,Mt CO2/yr,2030,1923.060851
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Oil,Mt CO2/yr,2035,1745.216558
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2017,525.1256857
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2020,521.5277839
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2025,480.6451883
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2030,405.7370564
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2035,348.742761
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2017,234.5414291
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2020,232.6743099
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2025,235.0632557
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2030,203.3631297
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2035,177.7484348
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Indirect,Mt CO2/yr,2017,4.989214979
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Indirect,Mt CO2/yr,2020,1089.078242
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Indirect,Mt CO2/yr,2025,753.5511073
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Indirect,Mt CO2/yr,2030,335.4263167
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Indirect,Mt CO2/yr,2035,237.0894477
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Residential,Mt CO2/yr,2017,290.5842566
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Residential,Mt CO2/yr,2020,288.8534741
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Residential,Mt CO2/yr,2025,245.5819326
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Residential,Mt CO2/yr,2030,202.3739267
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Buildings|Residential,Mt CO2/yr,2035,170.9943261
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,2017,809.4936507
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,2020,836.6606145
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,2025,838.7314182
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,2030,827.460728
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,2035,788.436734
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg,Mt CO2/yr,2017,301.4361447
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg,Mt CO2/yr,2020,311.0392517
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg,Mt CO2/yr,2025,264.4007909
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg,Mt CO2/yr,2030,235.432953
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg,Mt CO2/yr,2035,200.8832918
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Indirect,Mt CO2/yr,2017,0.656477043
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Indirect,Mt CO2/yr,2020,139.6544541
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Indirect,Mt CO2/yr,2025,91.23027565
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Indirect,Mt CO2/yr,2030,37.84363541
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Indirect,Mt CO2/yr,2035,25.46684804
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Refineries|Indirect,Mt CO2/yr,2017,0.088544519
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Refineries|Indirect,Mt CO2/yr,2020,14.07555894
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Refineries|Indirect,Mt CO2/yr,2025,7.294498687
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Refineries|Indirect,Mt CO2/yr,2030,2.184043426
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Refineries|Indirect,Mt CO2/yr,2035,1.081436281
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Indirect,Mt CO2/yr,2017,1.63742871
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Indirect,Mt CO2/yr,2020,356.5577295
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Indirect,Mt CO2/yr,2025,235.2524128
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Indirect,Mt CO2/yr,2030,99.64206547
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Indirect,Mt CO2/yr,2035,68.08921688
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture,Mt CO2/yr,2017,32.18566204
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture,Mt CO2/yr,2020,33.81401582
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture,Mt CO2/yr,2025,31.70007543
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture,Mt CO2/yr,2030,29.79750272
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture,Mt CO2/yr,2035,28.40195017
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect,Mt CO2/yr,2017,0.119544894
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect,Mt CO2/yr,2020,29.5255041
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect,Mt CO2/yr,2025,18.08746919
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect,Mt CO2/yr,2030,7.519082522
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect,Mt CO2/yr,2035,5.037587619
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Oil-gas extraction,Mt CO2/yr,2017,151.2174728
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Oil-gas extraction,Mt CO2/yr,2020,158.584472
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Oil-gas extraction,Mt CO2/yr,2025,112.6838191
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Oil-gas extraction,Mt CO2/yr,2030,100.7657217
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Oil-gas extraction,Mt CO2/yr,2035,100.8284208
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Oil-gas extraction|Indirect,Mt CO2/yr,2017,0.106336781
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Oil-gas extraction|Indirect,Mt CO2/yr,2020,21.73038279
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Oil-gas extraction|Indirect,Mt CO2/yr,2025,22.6716207
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Oil-gas extraction|Indirect,Mt CO2/yr,2030,7.255655368
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|Non Mfg|Oil-gas extraction|Indirect,Mt CO2/yr,2035,4.080299309
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|NonEInt Mfg,Mt CO2/yr,2017,508.057506
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|NonEInt Mfg,Mt CO2/yr,2020,525.6213628
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|NonEInt Mfg,Mt CO2/yr,2025,574.3306272
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|NonEInt Mfg,Mt CO2/yr,2030,592.027775
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|NonEInt Mfg,Mt CO2/yr,2035,587.5534422
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|NonEInt Mfg|Indirect,Mt CO2/yr,2017,0.980951667
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|NonEInt Mfg|Indirect,Mt CO2/yr,2020,216.9032753
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|NonEInt Mfg|Indirect,Mt CO2/yr,2025,144.0221371
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|NonEInt Mfg|Indirect,Mt CO2/yr,2030,61.79843005
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Industry|NonEInt Mfg|Indirect,Mt CO2/yr,2035,42.62236884
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation,Mt CO2/yr,2017,1851.978943
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation,Mt CO2/yr,2020,1638.201507
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation,Mt CO2/yr,2025,1695.637262
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation,Mt CO2/yr,2030,1565.892956
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation,Mt CO2/yr,2035,1428.788322
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Indirect,Mt CO2/yr,2017,0.089099277
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Indirect,Mt CO2/yr,2020,2.494878359
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Indirect,Mt CO2/yr,2025,8.196942386
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Indirect,Mt CO2/yr,2030,15.26385912
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Indirect,Mt CO2/yr,2035,21.61583475
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Freight,Mt CO2/yr,2017,613.8674154
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Freight,Mt CO2/yr,2020,517.3924116
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Freight,Mt CO2/yr,2025,647.9704947
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Freight,Mt CO2/yr,2030,591.1499093
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Freight,Mt CO2/yr,2035,499.0796215
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Passenger,Mt CO2/yr,2017,1238.111527
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Passenger,Mt CO2/yr,2020,1121.264818
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Passenger,Mt CO2/yr,2025,1048.576248
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Passenger,Mt CO2/yr,2030,976.0003936
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Demand|Transportation|Passenger,Mt CO2/yr,2035,931.1412581
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply,Mt CO2/yr,2017,75.43203341
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply,Mt CO2/yr,2020,1533.898102
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply,Mt CO2/yr,2025,1105.988203
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply,Mt CO2/yr,2030,544.3133764
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply,Mt CO2/yr,2035,407.9484964
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply|Petroleum Refining,Mt CO2/yr,2017,68.36170998
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply|Petroleum Refining,Mt CO2/yr,2020,62.36279441
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply|Petroleum Refining,Mt CO2/yr,2025,66.41089605
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply|Petroleum Refining,Mt CO2/yr,2030,60.29050602
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply|Petroleum Refining,Mt CO2/yr,2035,55.57785996
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply|Electricity|Oil,Mt CO2/yr,2017,1.09844022
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply|Electricity|Oil,Mt CO2/yr,2020,0.347190758
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply|Electricity|Oil,Mt CO2/yr,2025,0.567382922
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply|Electricity|Oil,Mt CO2/yr,2030,0.22202737
USREP-ReEDS,ira_low_adv,USA,Emissions|CO2|Energy|Supply|Electricity|Oil,Mt CO2/yr,2035,1.275977793
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4,Mt CH4/yr,2017,8.137720964
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4,Mt CH4/yr,2020,8.600663835
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4,Mt CH4/yr,2025,7.816511806
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4,Mt CH4/yr,2030,7.709813227
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4,Mt CH4/yr,2035,7.891733957
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4|AFOLU,Mt CH4/yr,2020,1.079185061
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4|AFOLU,Mt CH4/yr,2025,0.736934322
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4|AFOLU,Mt CH4/yr,2030,0.697780974
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4|AFOLU,Mt CH4/yr,2035,0.614774435
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4|Energy,Mt CH4/yr,2017,3.880213411
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4|Energy,Mt CH4/yr,2020,3.27282328
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4|Energy,Mt CH4/yr,2025,2.342523499
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4|Energy,Mt CH4/yr,2030,1.853887476
USREP-ReEDS,ira_low_adv,USA,Emissions|CH4|Energy,Mt CH4/yr,2035,1.618068474
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O,kt N2O/yr,2017,36.37452064
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O,kt N2O/yr,2020,119.414549
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O,kt N2O/yr,2025,100.0477324
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O,kt N2O/yr,2030,89.08834774
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O,kt N2O/yr,2035,77.79588919
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O|AFOLU,kt N2O/yr,2017,0.139677341
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O|AFOLU,kt N2O/yr,2020,95.87182072
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O|AFOLU,kt N2O/yr,2025,66.36465522
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O|AFOLU,kt N2O/yr,2030,62.24716532
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O|AFOLU,kt N2O/yr,2035,55.32866145
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O|Energy,kt N2O/yr,2017,32.46944007
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O|Energy,kt N2O/yr,2020,20.16719986
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O|Energy,kt N2O/yr,2025,30.69642623
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O|Energy,kt N2O/yr,2030,24.18613724
USREP-ReEDS,ira_low_adv,USA,Emissions|N2O|Energy,kt N2O/yr,2035,20.063774
USREP-ReEDS,ira_low_adv,USA,Carbon Sequestration|CCS|Fossil|Energy,Mt CO2/yr,2017,0
USREP-ReEDS,ira_low_adv,USA,Carbon Sequestration|CCS|Fossil|Energy,Mt CO2/yr,2020,0
USREP-ReEDS,ira_low_adv,USA,Carbon Sequestration|CCS|Fossil|Energy,Mt CO2/yr,2025,515.8195982
USREP-ReEDS,ira_low_adv,USA,Carbon Sequestration|CCS|Fossil|Energy,Mt CO2/yr,2030,491.1555078
USREP-ReEDS,ira_low_adv,USA,Carbon Sequestration|CCS|Fossil|Energy,Mt CO2/yr,2035,533.7354253
USREP-ReEDS,ira_low_adv,USA,Price|Primary Energy|Coal,US$2018/GJ,2017,1.468356962
USREP-ReEDS,ira_low_adv,USA,Price|Primary Energy|Coal,US$2018/GJ,2020,1.425585203
USREP-ReEDS,ira_low_adv,USA,Price|Primary Energy|Coal,US$2018/GJ,2025,1.542124475
USREP-ReEDS,ira_low_adv,USA,Price|Primary Energy|Coal,US$2018/GJ,2030,1.59638108
USREP-ReEDS,ira_low_adv,USA,Price|Primary Energy|Coal,US$2018/GJ,2035,1.637892225
USREP-ReEDS,ira_low_adv,USA,Price|Primary Energy|Gas,US$2018/GJ,2017,3.447017779
USREP-ReEDS,ira_low_adv,USA,Price|Primary Energy|Gas,US$2018/GJ,2020,3.365257073
USREP-ReEDS,ira_low_adv,USA,Price|Primary Energy|Oil,US$2018/GJ,2017,245.0350187
USREP-ReEDS,ira_low_adv,USA,Price|Primary Energy|Oil,US$2018/GJ,2020,240.6065588
USREP-ReEDS,ira_low_adv,USA,Price|Primary Energy|Oil,US$2018/GJ,2025,259.2306382
USREP-ReEDS,ira_low_adv,USA,Price|Primary Energy|Oil,US$2018/GJ,2030,275.0657024
USREP-ReEDS,ira_low_adv,USA,Price|Primary Energy|Oil,US$2018/GJ,2035,292.3042144
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Electricity,US$2018/GJ,2017,29.2579956
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Electricity,US$2018/GJ,2020,17.39181799
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Electricity,US$2018/GJ,2025,15.57991003
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Electricity,US$2018/GJ,2030,13.33870277
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Electricity,US$2018/GJ,2035,12.85363556
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Gas,US$2018/GJ,2017,5.324238518
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Gas,US$2018/GJ,2020,5.363957133
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Gas,US$2018/GJ,2025,4.833074968
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Gas,US$2018/GJ,2030,4.566034392
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Gas,US$2018/GJ,2035,4.5824495
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Oil,US$2018/GJ,2017,16.85216307
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Oil,US$2018/GJ,2020,16.40674203
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Oil,US$2018/GJ,2025,17.22606689
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Oil,US$2018/GJ,2030,17.87546566
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Oil,US$2018/GJ,2035,18.65993217
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Electricity|Gas,US$2018/GJ,2017,3.433524962
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Electricity|Gas,US$2018/GJ,2020,3.382184098
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Electricity|Gas,US$2018/GJ,2025,3.202126958
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Electricity|Gas,US$2018/GJ,2030,3.289208941
USREP-ReEDS,ira_low_adv,USA,Price|Final Energy|Electricity|Gas,US$2018/GJ,2035,3.340780669
