model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
GCAM-USA v6.0,base IRA,United States,Final Energy|Buildings|Residential|Electricity,EJ/yr,5.137320797,5.417501602,5.238899834,5.156874054,5.460340664,5.655466353,5.898667917,6.029645637,6.268095193,6.496924577
GCAM-USA v6.0,base IRA,United States,Final Energy|Buildings|Residential|Gas,EJ/yr,4.685462058,4.624562456,4.496970381,4.109964994,3.819945345,3.354427782,2.995030085,2.830926522,2.695769377,2.583637278
GCAM-USA v6.0,base IRA,United States,Final Energy|Buildings|Residential|Heating|Biomass Liquids,EJ/yr,0.463554066,0.510832565,0.419354739,0.381499988,0.34766384,0.30003025,0.28089663,0.277388652,0.274514666,0.272220835
GCAM-USA v6.0,base IRA,United States,Final Energy|Buildings|Residential|Heating|Electricity,EJ/yr,0.331849279,0.548199772,0.757303041,0.761452394,0.905375448,0.977090163,1.011906975,1.056753298,1.127367602,1.186834103
GCAM-USA v6.0,base IRA,United States,Final Energy|Buildings|Residential|Heating|Gas,EJ/yr,2.906515992,2.905389685,3.019838631,2.724735325,2.468894923,2.109106557,1.815630125,1.550853709,1.349921555,1.205986623
GCAM-USA v6.0,base IRA,United States,Final Energy|Buildings|Residential|Heating|Oil,EJ/yr,0.947560379,0.75149746,0.456913295,0.418865055,0.381775343,0.326992179,0.26922793,0.183475041,0.113374183,0.067892993
GCAM-USA v6.0,base IRA,United States,Final Energy|Buildings|Residential|Lighting|Electricity,EJ/yr,0.76146995,0.712890289,0.460489777,0.308198492,0.126678376,0.112275469,0.109949333,0.112190497,0.114913919,0.118057884
GCAM-USA v6.0,base IRA,United States,Final Energy|Buildings|Residential|Oil,EJ/yr,1.237598302,0.95104136,0.589590155,0.545665461,0.506251689,0.43599633,0.363704268,0.268197789,0.184066915,0.128919066
GCAM-USA v6.0,base IRA,United States,Final Energy|Buildings|Residential|Other|Electricity,EJ/yr,1.0578871,1.1780944,1.0595237,1.11354756,1.20658597,1.25177371,1.30006842,1.32682178,1.37306404,1.41519546
GCAM-USA v6.0,base IRA,United States,Final Energy|Buildings|Residential|Other|Gas,EJ/yr,0,0.2405965,0.1501215,0.118221948,0.116988421,0.121104514,0.126686053,0.146051274,0.145359803,0.145075685
GCAM-USA v6.0,base IRA,United States,Final Energy|Buildings|Residential|Other|Oil,EJ/yr,0.037304094,0.042103043,0.0242274,0.021061146,0.020905579,0.019761758,0.019812786,0.019210642,0.015591969,0.013411936
GCAM-USA v6.0,base IRA,United States,Final Energy|Coal,EJ/yr,0.38749105,0.257500345,0.222463569,0.22070551,0.23844594,0.2454408,0.237660979,0.216602605,0.205154065,0.201077235
GCAM-USA v6.0,base IRA,United States,Final Energy|Electricity,EJ/yr,10.03796087,10.46304787,10.38538118,10.39405568,11.4672359,12.78590168,13.83308222,14.60932307,15.46296319,16.21678555
GCAM-USA v6.0,base IRA,United States,Final Energy|Gas,EJ/yr,8.011817089,8.02602311,8.045671719,7.479162348,7.269896763,6.774629774,6.348439618,6.180924166,5.933958194,5.870719437
GCAM-USA v6.0,base IRA,United States,Final Energy|Industry,EJ/yr,0.889448645,0.695281068,0.713339936,0.737232822,0.836227137,0.871369589,0.90037161,0.956094832,1.033100245,1.089002734
GCAM-USA v6.0,base IRA,United States,Final Energy|Industry|Biomass Liquids,EJ/yr,0.004537266,0.002944448,0.002944447,0.00301561,0.003417176,0.003656742,0.005062537,0.007249494,0.008712509,0.009710602
GCAM-USA v6.0,base IRA,United States,Final Energy|Industry|Coal,EJ/yr,0.29945946,0.194333652,0.19433358,0.198992313,0.220222581,0.23137581,0.227754347,0.2101858,0.205154065,0.201077235
GCAM-USA v6.0,base IRA,United States,Final Energy|Industry|EInt Mfg|Cement and lime|Electricity,EJ/yr,0.059175538,0.038041701,0.038041723,0.038339924,0.043493362,0.045421729,0.047804547,0.049856495,0.053090222,0.056452867
GCAM-USA v6.0,base IRA,United States,Final Energy|Industry|Electricity,EJ/yr,0.059175538,0.038041701,0.038041723,0.038339924,0.043493362,0.045421729,0.047804547,0.049856495,0.053090222,0.056452867
GCAM-USA v6.0,base IRA,United States,Final Energy|Industry|Gas,EJ/yr,0.390158398,0.371627843,0.389686744,0.411161158,0.466301638,0.486636899,0.500000517,0.544670464,0.600614159,0.634488593
GCAM-USA v6.0,base IRA,United States,Final Energy|Industry|Non Mfg|Agriculture|Gas,EJ/yr,0.3765466,0.3627945,0.3808534,0.402100657,0.456550735,0.47657018,0.490148968,0.535208563,0.590855087,0.62441842
GCAM-USA v6.0,base IRA,United States,Final Energy|Industry|Oil,EJ/yr,0.134954873,0.085923939,0.084447331,0.081865542,0.098190039,0.099563323,0.11166649,0.115086309,0.108514103,0.102701778
GCAM-USA v6.0,base IRA,United States,Final Energy|Oil,EJ/yr,29.78077759,27.59760118,27.41639267,24.6678053,24.30220902,20.25238359,16.74005474,13.26047369,10.71596079,8.906304342
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation,EJ/yr,28.04208112,26.78908947,27.4979581,24.63450228,24.60314186,21.4311002,18.91858408,18.08673517,18.23292785,18.4716361
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Biomass Liquids,EJ/yr,0.239235036,0.729348081,1.206654831,1.107209464,1.082875535,0.905512545,1.100721071,2.901247861,4.819937918,6.265169075
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Electricity,EJ/yr,0.022193503,0.022850812,0.031267946,0.034328873,0.417334606,1.404863206,2.105972063,2.590080294,2.91387405,3.232665884
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Freight|Biomass Liquids,EJ/yr,0.018844695,0.060551458,0.09919131,0.095984302,0.096477936,0.091775495,0.12655321,0.365433916,0.633923765,0.870450261
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Freight|Electricity,EJ/yr,0,0,0,0.004099362,0.117647471,0.234966249,0.336014543,0.31418198,0.316098714,0.388076667
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Freight|Oil,EJ/yr,8.059966829,7.741374896,7.744810693,7.041611369,7.042107709,6.275386552,5.446481792,4.877992246,4.112591968,3.506427793
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Freight|Road|Biomass Liquids,EJ/yr,0.050620168,0.15653283,0.257210647,0.235882667,0.233598188,0.205412055,0.255839477,0.778303887,1.339924633,1.758245284
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Freight|Road|Electricity,EJ/yr,0,0,0,0.004099362,0.117647471,0.234966249,0.336014543,0.31418198,0.316098714,0.388076667
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Gas,EJ/yr,0.02235339,0.027836829,0.038761666,0,0,0,0,0,0,0
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Oil,EJ/yr,27.75829919,26.00905374,26.22127366,23.49296395,23.10293172,19.12072445,15.67775081,12.37369661,10.04253315,8.357134784
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Passenger|Aviation|Biomass Liquids,EJ/yr,0.00629177,0.016818372,0.029401198,0.027778841,0.028713182,0.027459871,0.038866087,0.11694222,0.206707144,0.284601043
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Passenger|Aviation|Oil,EJ/yr,0.730030359,0.599754684,0.638904208,0.589416313,0.612589968,0.579840255,0.553576058,0.498753511,0.430682589,0.379630501
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Passenger|Biomass Liquids,EJ/yr,0.163478403,0.495445421,0.820851677,0.747563653,0.724086229,0.580865125,0.679462296,1.640567838,2.639382376,3.351872487
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Passenger|Electricity,EJ/yr,0.022193503,0.022850812,0.031267946,0.030229511,0.299687136,1.169896957,1.76995752,2.275898314,2.597775336,2.844589217
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Passenger|Gas,EJ/yr,0.02235339,0.027836829,0.038761666,0,0,0,0,0,0,0
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Passenger|Oil,EJ/yr,18.968302,17.66792416,17.83755876,15.86193626,15.44823405,12.26549764,9.677692959,6.996950851,5.499258589,4.47107649
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Passenger|Road|Biomass Liquids,EJ/yr,0.139257167,0.430625071,0.70759335,0.634107379,0.599953048,0.46380062,0.51212387,1.133534259,1.740278398,2.105748866
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Passenger|Road|Electricity,EJ/yr,0,0,0,0.009154384,0.273812905,1.141474775,1.737943062,2.23983859,2.556291698,2.79668786
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Passenger|Road|Gas,EJ/yr,0.02235339,0.027836829,0.038761666,0,0,0,0,0,0,0
GCAM-USA v6.0,base IRA,United States,Final Energy|Transportation|Passenger|Road|Oil,EJ/yr,16.15792642,15.35638595,15.37639297,13.45460121,12.79987759,9.7935737,7.294264309,4.834474572,3.625939543,2.808867069
GCAM-USA v6.0,base IRA,United States,GDP|MER,billion US$2018/yr,15945.35112,16546.95712,18284.13991,20466.30957,23141.02704,25904.62785,28581.02237,31555.93072,34819.45835,38312.741
GCAM-USA v6.0,base IRA,United States,Population,Million,295.513,309.329,320.744,331.338,342.501,354.587,365.507,376.434,385.813,395.194
GCAM-USA v6.0,base IRA,United States,Primary Energy,EJ/yr,89.07172113,84.16301908,82.50143609,74.13068194,76.33006339,73.81063875,73.01104347,75.52962984,80.01750168,84.8765444
GCAM-USA v6.0,base IRA,United States,Primary Energy|Biomass,EJ/yr,2.88964,2.73356,2.78798,2.34088,2.88458,3.1457,4.12899,8.60543,13.7947,18.4561
GCAM-USA v6.0,base IRA,United States,Primary Energy|Biomass|Modern,EJ/yr,2.88964,2.73356,2.78798,2.34088,2.88458,3.1457,4.12899,8.60543,13.7947,18.4561
GCAM-USA v6.0,base IRA,United States,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,0,0,0,0,1.31E-05,3.58E-05,9.11E-05,0.000123603,0.000206407,0.000250801
GCAM-USA v6.0,base IRA,United States,Primary Energy|Biomass|Modern|w/o CCS,EJ/yr,2.88964,2.73356,2.78798,2.34088,2.884566865,3.145664194,4.12889892,8.605306397,13.79449359,18.4558492
GCAM-USA v6.0,base IRA,United States,Primary Energy|Coal,EJ/yr,22.8829,20.9225,15.548571,8.50383,7.184216,5.431982,5.338874,5.318935,5.260726,5.149306
GCAM-USA v6.0,base IRA,United States,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0,0,2.272244178,4.605040285,4.525533549,4.435557647,4.400013713,4.355150522
GCAM-USA v6.0,base IRA,United States,Primary Energy|Coal|w/o CCS,EJ/yr,22.8829,20.9225,15.548571,8.50383,4.911971822,0.826941715,0.813340451,0.883377353,0.860712287,0.794155478
GCAM-USA v6.0,base IRA,United States,Primary Energy|Fossil,EJ/yr,85.13293,80.12859,77.986774,68.43386,67.446086,61.485402,57.286254,54.145715,51.895216,50.828726
GCAM-USA v6.0,base IRA,United States,Primary Energy|Fossil|w/ CCS,EJ/yr,0,0,0,0,3.43486226,6.918758529,6.7905612,6.646346012,6.590778206,6.518296987
GCAM-USA v6.0,base IRA,United States,Primary Energy|Fossil|w/o CCS,EJ/yr,85.13293,80.12859,77.986774,68.43386,64.01122374,54.56664347,50.4956928,47.49936899,45.30443779,44.31042901
GCAM-USA v6.0,base IRA,United States,Primary Energy|Gas,EJ/yr,21.39253,23.31869,26.723203,27.50583,27.43637,27.07042,26.36336,27.53066,28.9648,30.59902
GCAM-USA v6.0,base IRA,United States,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0,0,1.162618081,2.313718245,2.265027651,2.210788366,2.190764493,2.163146465
GCAM-USA v6.0,base IRA,United States,Primary Energy|Gas|w/o CCS,EJ/yr,21.39253,23.31869,26.723203,27.50583,26.27375192,24.75670176,24.09833235,25.31987163,26.77403551,28.43587354
GCAM-USA v6.0,base IRA,United States,Primary Energy|Hydro,EJ/yr,0.980802,0.9441578,0.903666,1.0549932,1.05320363,1.052349999,1.052469175,1.032450703,1.041183719,1.042362223
GCAM-USA v6.0,base IRA,United States,Primary Energy|Non-Biomass Renewables,EJ/yr,1.049151133,1.300869077,1.726682094,3.355940415,5.998641303,9.167816405,11.5629157,12.74999314,14.29499747,15.54804405
GCAM-USA v6.0,base IRA,United States,Primary Energy|Nuclear,EJ/yr,0,0,0,1.53E-06,0.000756091,0.011720343,0.03288377,0.028491697,0.032588209,0.04367435
GCAM-USA v6.0,base IRA,United States,Primary Energy|Oil,EJ/yr,40.8575,35.8874,35.715,32.4242,32.8255,28.983,25.58402,21.29612,17.66969,15.0804
GCAM-USA v6.0,base IRA,United States,Primary Energy|Oil|w/o CCS,EJ/yr,40.8575,35.8874,35.715,32.4242,32.8255,28.983,25.58402,21.29612,17.66969,15.0804
GCAM-USA v6.0,base IRA,United States,Primary Energy|Solar,EJ/yr,0.004029474,0.014190934,0.128280597,0.833070732,2.080729329,3.563396334,4.761611231,5.545563327,6.564770776,7.201019804
GCAM-USA v6.0,base IRA,United States,Primary Energy|Wind,EJ/yr,0.064319659,0.342520343,0.694735496,1.467876483,2.864708344,4.552070072,5.748835297,6.171979112,6.689042977,7.304662024
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity,EJ/yr,14.84373996,15.13127451,14.89643439,14.5772255,16.66510096,18.78165756,20.67427138,21.58378174,23.17126552,24.78601457
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Biomass,EJ/yr,0.11063493,0.112640884,0.124584178,0.037602227,0.038399628,0.067621442,0.090617368,0.117625978,0.145340979,0.187267797
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0,9.82E-07,2.69E-06,7.18E-06,9.93E-06,1.78E-05,2.29E-05
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.11063493,0.112640884,0.124584178,0.037602227,0.038398646,0.067618753,0.090610192,0.117616045,0.145323167,0.187244934
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Coal,EJ/yr,7.677380121,7.105251801,5.238274142,2.660945637,2.125804112,1.47145409,1.471754405,1.467378859,1.471434774,1.459182357
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0,0.335804158,0.681453702,0.68175436,0.677378878,0.681434763,0.681495992
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,7.677380121,7.105251801,5.238274142,2.660945637,1.789999953,0.790000389,0.790000045,0.789999981,0.790000011,0.777686365
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Gas,EJ/yr,2.568304332,3.384539511,4.64168038,5.563615749,5.596425504,5.173219651,4.663462896,4.380649361,4.388871023,4.736614142
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Gas|CC,EJ/yr,2.435283735,3.153432122,4.488686393,5.435189151,5.484831924,5.085435308,4.595058085,4.331724834,4.354399667,4.712016334
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Gas|CC|w/ CCS,EJ/yr,0,0,0,0,0.409859534,0.828355646,0.828625826,0.821964602,0.828638608,0.828649165
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Gas|CC|w/o CCS,EJ/yr,2.435283735,3.153432122,4.488686393,5.435189151,5.074972389,4.257079662,3.766432259,3.509760232,3.525761059,3.883367169
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Gas|CT,EJ/yr,0.133020596,0.231107389,0.152993987,0.128426598,0.11159358,0.087784343,0.068404811,0.048924527,0.034471356,0.024597808
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Gas|CT|w/o CCS,EJ/yr,0.133020596,0.231107389,0.152993987,0.128426598,0.11159358,0.087784343,0.068404811,0.048924527,0.034471356,0.024597808
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0,0.409859534,0.828355646,0.828625826,0.821964602,0.828638608,0.828649165
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,2.568304332,3.384539511,4.64168038,5.563615749,5.18656597,4.344864005,3.83483707,3.558684759,3.560232415,3.907964977
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0604007,0.0632771,0.0674172,0.0672335,0.0674172,0.067108119,0.066952652,0.065998096,0.066505141,0.066577557
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Hydro,EJ/yr,0.980802,0.9441578,0.903666,1.0549932,1.05320363,1.052349999,1.052469175,1.032450703,1.041183719,1.042362223
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,1.109551833,1.364146177,1.794099294,3.423173458,6.065899169,9.231121276,11.61539278,12.80133624,14.34276986,15.5819475
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2.9186132,3.0201511,2.9890374,2.8500966,2.8008914,2.8156614,2.8162426,2.80718816,2.8162426,2.8162426
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Oil,EJ/yr,0.459255544,0.144545038,0.108758998,0.041791826,0.037681146,0.022579697,0.016801328,0.009603144,0.006606284,0.004760181
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.459255544,0.144545038,0.108758998,0.041791826,0.037681146,0.022579697,0.016801328,0.009603144,0.006606284,0.004760181
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Solar,EJ/yr,0.004029474,0.014190934,0.128280597,0.833070685,2.080717019,3.563026321,4.759971741,5.54363397,6.561722409,7.193374743
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.002143134,0.003164405,0.012758163,0.03860406,0.092368756,0.181584709,0.265198041,0.278932447,0.38862893,0.482807209
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.00188634,0.011026529,0.115522434,0.794466625,1.988348262,3.381441612,4.4947737,5.264701523,6.173093479,6.710567533
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Wind,EJ/yr,0.064319659,0.342520343,0.694735496,1.467876073,2.86456132,4.548636837,5.735999217,6.159253469,6.673358591,7.279632974
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,0,0,0,0,0.04736494,0.182190316,0.311957026,0.453213772,0.667343665,0.876488243
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,0.064319659,0.342520343,0.694735496,1.467876073,2.81719638,4.366446522,5.424042192,5.706039697,6.006014926,6.403144731
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Hydrogen,EJ/yr,0,0,0,0.000157023,0.01479554,0.177626882,0.322139913,0.480815898,0.593772585,0.736734329
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Hydrogen|Biomass,EJ/yr,0,0,0,3.27E-06,0.005939417,0.087268447,0.145843028,0.112534299,0.120051191,0.135942339
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Hydrogen|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,9.46E-09,6.01E-08,1.07E-05,7.99E-05,0.000467923
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Hydrogen|Biomass|w/o CCS,EJ/yr,0,0,0,3.27E-06,0.005939417,0.087268437,0.145842968,0.112523612,0.119971323,0.135474417
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Hydrogen|Coal,EJ/yr,0,0,0,0,3.12E-09,6.71E-08,2.09E-07,3.19E-08,1.89E-07,1.01E-06
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Hydrogen|Coal|w/ CCS,EJ/yr,0,0,0,0,3.12E-09,6.71E-08,2.09E-07,3.19E-08,1.89E-07,1.01E-06
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Hydrogen|Gas,EJ/yr,0,0,0,0.000152222,0.008100029,0.078638025,0.143412905,0.33978987,0.441132996,0.557116626
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Hydrogen|Gas|w/o CCS,EJ/yr,0,0,0,0.000152222,0.008100029,0.078638025,0.143412905,0.33978987,0.441132996,0.557116626
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Hydrogen|Thermochemical|Nuclear,EJ/yr,0,0,0,1.53E-06,0.000756091,0.011720343,0.03288377,0.028491697,0.032588209,0.04367435
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Petroleum Refining,EJ/yr,39.20920436,34.85607213,33.95012915,30.82195839,31.20343824,27.55086311,24.32257741,20.26662779,16.8492387,14.41193501
GCAM-USA v6.0,base IRA,United States,Secondary Energy|Synthetic Gas,EJ/yr,0.159803,0.11616,0.177788,0.172796,0.463229,0.317849,0.343805,0.245693,0.158327,0.125783
GCAM-USA v6.0,base IRA,United States,Trade|Primary Energy|Coal|Volume,EJ/yr,0,0,0.222071,0.26494,0.355986,0.348342,0.427044,0.508245,0.575086,0.618186
GCAM-USA v6.0,base IRA,United States,Trade|Primary Energy|Gas|Volume,EJ/yr,3.84423,2.33389,0.531903,1.54353,3.25527,3.19642,3.83616,4.51846,5.9631,7.70612
GCAM-USA v6.0,base IRA,United States,Trade|Primary Energy|Oil|Volume,EJ/yr,27.2967,20.8665,11.9125,12.0503,13.3371,11.3992,9.86182,7.21742,5.19159,4.0049
GCAM-USA v6.0,base IRA,United States,Emissions|CO2,Mt CO2/yr,5323.77474,4957.449042,4573.01128,3670.48907,3369.029122,2726.84788,2402.129842,2143.082661,1980.493055,1894.358621
GCAM-USA v6.0,base IRA,United States,Emissions|CO2|Energy|Demand|Transportation|Aviation,Mt CO2/yr,52.54781861,43.32443405,46.26858751,42.6920567,44.36849776,42.00012127,40.21979287,37.00243965,33.04619085,30.06125276
GCAM-USA v6.0,base IRA,United States,Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping,Mt CO2/yr,110.4178016,112.0950844,98.71360775,101.4579806,103.4026814,97.17853645,90.15588803,79.28570795,68.76832929,61.52716703
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Biomass,GW/yr,0,0,0,1.17611226,0.924530523,0.421384149,0.855302566,0.775243749,0.818157595,0.721185629
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Biomass|w/ CCS,GW/yr,0,0,0,0,3.15E-05,2.35E-05,5.98E-05,8.64E-05,0.000144563,0.000212792
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Biomass|w/o CCS,GW/yr,0,0,0,1.17611226,0.924498989,0.42136065,0.855242766,0.775157329,0.818013032,0.720972836
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Coal,GW/yr,0,0,0,0,9.15E-05,5.62E-05,0.000141083,0.00018065,0.000300173,0.00043803
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Coal|w/ CCS,GW/yr,0,0,0,0,9.15E-05,5.62E-05,0.000141083,0.00018065,0.000300173,0.00043803
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Gas,GW/yr,0,0,0,45.52054255,22.87096956,22.51244419,23.28596121,20.40590394,21.54719476,18.11055347
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Gas|w/ CCS,GW/yr,0,0,0,0,0.00150303,0.001104708,0.00257779,0.003100558,0.005273957,0.007459391
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Gas|w/o CCS,GW/yr,0,0,0,45.52054255,22.86946653,22.51133948,23.28338342,20.40280338,21.5419208,18.10309408
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Geothermal,GW/yr,0,0,0,0.701625446,0.77553048,0.739173538,0.715216045,0.688445218,0.66360617,0.640497086
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Nuclear,GW/yr,0,0,0,0,0,0.289192922,0.837590486,0.920249431,1.359803424,1.763527687
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Oil,GW/yr,0,0,0,0.583182705,0.090420996,0,0.004441152,0.012352213,7.50E-05,3.17E-05
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Oil|w/ CCS,GW/yr,0,0,0,0,4.97E-06,0,1.64E-06,9.34E-06,1.63E-05,3.16E-05
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Oil|w/o CCS,GW/yr,0,0,0,0.583182705,0.090416026,0,0.004439512,0.01234287,5.87E-05,4.93E-08
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Solar,GW/yr,0,0,0,6.40870914,21.69691463,24.55791772,28.89504137,27.93753986,36.57162528,42.31058278
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Solar|CSP,GW/yr,0,0,0,0.198238223,0.626933696,0.741194577,1.320201523,1.407986883,3.004854161,2.373386558
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Solar|PV,GW/yr,0,0,0,6.210470917,21.06998093,23.81672314,27.57483984,26.52955298,33.56677111,39.93719622
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Wind,GW/yr,0,0,0,6.922958863,18.85997223,11.89691757,35.13590074,26.97278125,45.63515262,46.12619922
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Wind|Offshore,GW/yr,0,0,0,0,1.288353242,1.612698443,5.19531277,4.437507696,6.140358219,6.433981841
GCAM-USA v6.0,no IRA,United States,Capacity Additions|Electricity|Wind|Onshore,GW/yr,0,0,0,6.922958863,17.57161899,10.28421912,29.94058797,22.53527355,39.4947944,39.69221738
GCAM-USA v6.0,no IRA,United States,Capacity|Electricity,GW,1067.01,1138.638,1167.3652,1212.2403,1299.71325,1535.979271,1796.80442,2041.327738,2364.709869,2723.861926
GCAM-USA v6.0,no IRA,United States,Capacity|Electricity|Biomass,GW,11.222,12.992,16.0997,14.752,8.773672969,5.557267584,9.884671086,9.525222923,8.484120166,7.102449852
GCAM-USA v6.0,no IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,0,0,0,0,0.000157667,0.000117496,0.000298995,0.000436711,0.000811985,0.001219618
GCAM-USA v6.0,no IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,11.222,12.992,16.0997,14.752,8.773515302,5.557150088,9.884372091,9.524786212,8.483308181,7.101230234
GCAM-USA v6.0,no IRA,United States,Capacity|Electricity|Coal,GW,335.892,342.296,304.7898,234.1263,136.1263596,144.5269085,85.20356651,57.0324641,22.3911693,5.793379109
GCAM-USA v6.0,no IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,0,0,0,0,0.000457575,0.000281068,0.000705415,0.000915196,0.001681455,0.00251977
GCAM-USA v6.0,no IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,335.892,342.296,304.7898,234.1263,136.125902,144.5266274,85.2028611,57.03154891,22.38948784,5.790859338
GCAM-USA v6.0,no IRA,United States,Capacity|Electricity|Gas,GW,439.284,470.344,506.7609,554.2991,709.621547,774.8290824,792.8515576,818.9602958,816.3924703,791.3457691
GCAM-USA v6.0,no IRA,United States,Capacity|Electricity|Gas|CC,GW,0,0,0,0,697.7157361,764.0544632,785.3063302,812.5307849,811.4920509,788.0864024
GCAM-USA v6.0,no IRA,United States,Capacity|Electricity|Gas|CC|w/ CCS,GW,0,0,0,0,0.007515152,0.005523539,0.012888951,0.016341802,0.029526301,0.042471979
GCAM-USA v6.0,no IRA,United States,Capacity|Electricity|Gas|CC|w/o CCS,GW,0,0,0,0,697.708221,764.0489397,785.2934412,812.5144431,811.4625246,788.0439304
