"model","scenario","unit","year","datasrc","variable","region","value","figure_type","figure_no","title_name","flip_sign","variable_rename","regions","models","years","scenarios","type","position","x","y","facet1","facet2","color","page_filter","scales"
"EIA","Historic","GW/yr",1952,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",0.3056,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1952,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1953,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",4.0391,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1953,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",2.0291,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1953,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",1.9929,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1953,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",0.7142,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1953,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1954,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",5.1914,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1954,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",4.0497,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1954,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",1.3056,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1954,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",0.4308,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1954,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1955,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",6.6503,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1955,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",2.4427,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1955,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",1.7547,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1955,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",0.754,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1955,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1956,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",2.2395,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1956,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",2.7292,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1956,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",1.2155,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1956,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",0.2274,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1956,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1957,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",3.7618,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1957,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",2.1636,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1957,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",1.4959,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1957,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",1.0707,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1957,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1958,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",4.9387,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1958,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",6.1038,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1958,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",2.8402,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1958,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",0.6384,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1958,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1959,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",6.0754,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1959,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",3.9242,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1959,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",1.7801,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1959,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",0.6655,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1959,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1960,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",4.8973,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1960,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",3.6035,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1960,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",1.6182,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1960,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",0.5873,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1960,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1961,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",3.583,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1961,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",4.4913,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1961,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",3.5609,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1961,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",0.6351,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1961,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1962,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",3.7952,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1962,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",3.4304,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1962,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",2.4949,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1962,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",0.49,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1962,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1963,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",4.0013,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1963,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",4.2055,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1963,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",3.4363,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1963,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",0.9089,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1963,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1964,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",4.4685,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1964,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",4.3827,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1964,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",2.3353,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1964,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",0.6707,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1964,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1965,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",4.166,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1965,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",6.1973,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1965,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",2.1361,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1965,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",1.366,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1965,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1966,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",3.378,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1966,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",4.9967,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1966,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",1.5783,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1966,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",0.6558,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1966,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1967,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",6.7428,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1967,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",8.4393,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1967,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",3.9666,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1967,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",1.219,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1967,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1968,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",7.9189,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1968,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",7.0057,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1968,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",2.8338,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1968,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",2.8687,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1968,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1969,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Coal|w/o CCS","United States",11.2744,"stackbar",4,"Capacity Additions",0,"Coal","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1969,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Gas|w/o CCS","United States",6.8073,"stackbar",4,"Capacity Additions",0,"Gas","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1969,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Hydro","United States",2.0037,"stackbar",4,"Capacity Additions",0,"Hydro","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1969,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Nuclear","United States",1.2441,"stackbar",4,"Capacity Additions",0,"Nuclear","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1969,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Other","United States",1.727,"stackbar",4,"Capacity Additions",0,"Other","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","GW/yr",1969,"EIA-IEA-bistline_historic.csv","Capacity Additions|Electricity|Solar","United States",0,"stackbar",4,"Capacity Additions",0,"Solar","usa","models_eia_only","long_history","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
