model,scenario,region,variable,unit,year,value
NEMS-RHG,IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2025,0
NEMS-RHG,IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2025,130.748718
NEMS-RHG,IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2025,0
NEMS-RHG,IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2025,557.661121
NEMS-RHG,IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2025,0
NEMS-RHG,IRA,United States,Capacity|Electricity|Wind,GW,2025,178.727454
NEMS-RHG,IRA,United States,Capacity|Electricity|Solar,GW,2025,222.108262
NEMS-RHG,IRA,United States,Capacity|Electricity|Hydrogen,GW,2025,0
NEMS-RHG,IRA,United States,Capacity|Electricity|Storage Capacity,GW,2025,44.394253
NEMS-RHG,IRA,United States,Capacity|Electricity|Other,GW,2025,0.260473
NEMS-RHG,IRA,United States,Capacity|Electricity|Nuclear,GW,2030,95.133255
NEMS-RHG,IRA,United States,Capacity|Electricity|Hydro,GW,2030,79.311928
NEMS-RHG,IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2030,10.608811
NEMS-RHG,IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2030,0
NEMS-RHG,IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2030,73.919304
NEMS-RHG,IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2030,0
NEMS-RHG,IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2030,647.68252
NEMS-RHG,IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2030,0
NEMS-RHG,IRA,United States,Capacity|Electricity|Wind,GW,2030,393.496069
NEMS-RHG,IRA,United States,Capacity|Electricity|Solar,GW,2030,503.02585
NEMS-RHG,IRA,United States,Capacity|Electricity|Hydrogen,GW,2030,0
NEMS-RHG,IRA,United States,Capacity|Electricity|Storage Capacity,GW,2030,82.555172
NEMS-RHG,IRA,United States,Capacity|Electricity|Other,GW,2030,0.260473
NEMS-RHG,IRA,United States,Capacity|Electricity|Nuclear,GW,2035,23.025003
NEMS-RHG,IRA,United States,Capacity|Electricity|Hydro,GW,2035,79.311928
NEMS-RHG,IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2035,11.877029
NEMS-RHG,IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2035,0
NEMS-RHG,IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2035,61.417503
NEMS-RHG,IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2035,0
NEMS-RHG,IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2035,723.386104
NEMS-RHG,IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2035,0
NEMS-RHG,IRA,United States,Capacity|Electricity|Wind,GW,2035,468.067631
NEMS-RHG,IRA,United States,Capacity|Electricity|Solar,GW,2035,849.611236
NEMS-RHG,IRA,United States,Capacity|Electricity|Hydrogen,GW,2035,0
NEMS-RHG,IRA,United States,Capacity|Electricity|Storage Capacity,GW,2035,116.115418
NEMS-RHG,IRA,United States,Capacity|Electricity|Other,GW,2035,0.420028
NEMS-RHG,No IRA,United States,Capacity|Electricity|Nuclear,GW,2025,96.018738
NEMS-RHG,No IRA,United States,Capacity|Electricity|Hydro,GW,2025,79.358749
NEMS-RHG,No IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2025,9.147656
NEMS-RHG,No IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2025,0
NEMS-RHG,No IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2025,162.200806
NEMS-RHG,No IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2025,0
NEMS-RHG,No IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2025,537.980465
NEMS-RHG,No IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2025,0
NEMS-RHG,No IRA,United States,Capacity|Electricity|Wind,GW,2025,217.844752
NEMS-RHG,No IRA,United States,Capacity|Electricity|Solar,GW,2025,274.384733
NEMS-RHG,No IRA,United States,Capacity|Electricity|Hydrogen,GW,2025,0
NEMS-RHG,No IRA,United States,Capacity|Electricity|Storage Capacity,GW,2025,36.259197
NEMS-RHG,No IRA,United States,Capacity|Electricity|Other,GW,2025,0.260368
NEMS-RHG,No IRA,United States,Capacity|Electricity|Nuclear,GW,2030,82.614746
NEMS-RHG,No IRA,United States,Capacity|Electricity|Hydro,GW,2030,79.339149
NEMS-RHG,No IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2030,10.142698
NEMS-RHG,No IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2030,0
NEMS-RHG,No IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2030,101.982712
NEMS-RHG,No IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2030,0
NEMS-RHG,No IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2030,601.778598
NEMS-RHG,No IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2030,0.206371
NEMS-RHG,No IRA,United States,Capacity|Electricity|Wind,GW,2030,239.309742
NEMS-RHG,No IRA,United States,Capacity|Electricity|Solar,GW,2030,357.480814
NEMS-RHG,No IRA,United States,Capacity|Electricity|Hydrogen,GW,2030,0
NEMS-RHG,No IRA,United States,Capacity|Electricity|Storage Capacity,GW,2030,40.433933
NEMS-RHG,No IRA,United States,Capacity|Electricity|Other,GW,2030,0.260368
NEMS-RHG,No IRA,United States,Capacity|Electricity|Nuclear,GW,2035,75.881714
NEMS-RHG,No IRA,United States,Capacity|Electricity|Hydro,GW,2035,79.339149
NEMS-RHG,No IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2035,11.185253
NEMS-RHG,No IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2035,0
NEMS-RHG,No IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2035,90.852509
NEMS-RHG,No IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2035,0
NEMS-RHG,No IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2035,649.658825
NEMS-RHG,No IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2035,0.206371
NEMS-RHG,No IRA,United States,Capacity|Electricity|Wind,GW,2035,255.506336
NEMS-RHG,No IRA,United States,Capacity|Electricity|Solar,GW,2035,507.181152
NEMS-RHG,No IRA,United States,Capacity|Electricity|Hydrogen,GW,2035,0
NEMS-RHG,No IRA,United States,Capacity|Electricity|Storage Capacity,GW,2035,44.971028
NEMS-RHG,No IRA,United States,Capacity|Electricity|Other,GW,2035,0.259268
ReEDS-NREL,IRA,United States,Capacity|Electricity|Nuclear,GW,2025,96.9468
ReEDS-NREL,IRA,United States,Capacity|Electricity|Hydro,GW,2025,83.084401
ReEDS-NREL,IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2025,6.3887
ReEDS-NREL,IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2025,0
ReEDS-NREL,IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2025,182.2057472
ReEDS-NREL,IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2025,0
ReEDS-NREL,IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2025,409.4232529
ReEDS-NREL,IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2025,0
ReEDS-NREL,IRA,United States,Capacity|Electricity|Wind,GW,2025,208.5455065
ReEDS-NREL,IRA,United States,Capacity|Electricity|Solar,GW,2025,193.1030524
ReEDS-NREL,IRA,United States,Capacity|Electricity|Hydrogen,GW,2025,0
ReEDS-NREL,IRA,United States,Capacity|Electricity|Storage Capacity,GW,2025,36.77902567
ReEDS-NREL,IRA,United States,Capacity|Electricity|Other,GW,2025,70.05681996
ReEDS-NREL,IRA,United States,Capacity|Electricity|Nuclear,GW,2030,94.7068
ReEDS-NREL,IRA,United States,Capacity|Electricity|Hydro,GW,2030,84.4439519
ReEDS-NREL,IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2030,5.8576
ReEDS-NREL,IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2030,0
ReEDS-NREL,IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2030,106.4548288
ReEDS-NREL,IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2030,38.06866079
ReEDS-NREL,IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2030,402.4768631
ReEDS-NREL,IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2030,0
ReEDS-NREL,IRA,United States,Capacity|Electricity|Wind,GW,2030,354.8626143
ReEDS-NREL,IRA,United States,Capacity|Electricity|Solar,GW,2030,467.6985136
ReEDS-NREL,IRA,United States,Capacity|Electricity|Hydrogen,GW,2030,0
ReEDS-NREL,IRA,United States,Capacity|Electricity|Storage Capacity,GW,2030,112.0392626
ReEDS-NREL,IRA,United States,Capacity|Electricity|Other,GW,2030,61.28759822
ReEDS-NREL,IRA,United States,Capacity|Electricity|Nuclear,GW,2035,93.9368
ReEDS-NREL,IRA,United States,Capacity|Electricity|Hydro,GW,2035,85.0309019
ReEDS-NREL,IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2035,5.0255
ReEDS-NREL,IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2035,0
ReEDS-NREL,IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2035,99.26306456
ReEDS-NREL,IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2035,40.99274081
ReEDS-NREL,IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2035,403.0170742
ReEDS-NREL,IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2035,0
ReEDS-NREL,IRA,United States,Capacity|Electricity|Wind,GW,2035,441.7779191
ReEDS-NREL,IRA,United States,Capacity|Electricity|Solar,GW,2035,605.1800659
ReEDS-NREL,IRA,United States,Capacity|Electricity|Hydrogen,GW,2035,0
ReEDS-NREL,IRA,United States,Capacity|Electricity|Storage Capacity,GW,2035,183.0448517
ReEDS-NREL,IRA,United States,Capacity|Electricity|Other,GW,2035,55.26868578
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Nuclear,GW,2025,96.9468
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Hydro,GW,2025,83.233796
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2025,6.3887
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2025,0
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2025,184.7923085
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2025,0
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2025,416.252173
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2025,0
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Wind,GW,2025,171.9702238
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Solar,GW,2025,148.8619897
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Hydrogen,GW,2025,0
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Storage Capacity,GW,2025,32.71151866
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Other,GW,2025,71.00675736
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Nuclear,GW,2030,94.7068
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Hydro,GW,2030,84.01020654
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2030,5.8576
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2030,0
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2030,155.8867478
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2030,0
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2030,446.8082432
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2030,0
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Wind,GW,2030,195.6657264
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Solar,GW,2030,239.6774956
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Hydrogen,GW,2030,0
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Storage Capacity,GW,2030,40.30891749
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Other,GW,2030,61.93396484
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Nuclear,GW,2035,94.7068
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Hydro,GW,2035,84.50906154
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2035,5.0255
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2035,0
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2035,147.4869478
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2035,0
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2035,469.6421423
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2035,0
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Wind,GW,2035,231.9038804
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Solar,GW,2035,285.2907419
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Hydrogen,GW,2035,0
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Storage Capacity,GW,2035,53.79517834
ReEDS-NREL,No IRA,United States,Capacity|Electricity|Other,GW,2035,54.7317953
REGEN-EPRI,IRA,United States,Capacity|Electricity|Nuclear,GW,2025,96.364567
REGEN-EPRI,IRA,United States,Capacity|Electricity|Hydro,GW,2025,80.63991598
REGEN-EPRI,IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2025,6.736558768
REGEN-EPRI,IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2025,0.011022691
REGEN-EPRI,IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2025,149.578235
REGEN-EPRI,IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2025,8.222226348
REGEN-EPRI,IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2025,467.8774618
REGEN-EPRI,IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2025,0.08857782
REGEN-EPRI,IRA,United States,Capacity|Electricity|Wind,GW,2025,165.6765335
REGEN-EPRI,IRA,United States,Capacity|Electricity|Solar,GW,2025,201.5394349
REGEN-EPRI,IRA,United States,Capacity|Electricity|Hydrogen,GW,2025,9.89E-07
REGEN-EPRI,IRA,United States,Capacity|Electricity|Storage Capacity,GW,2025,50.39470036
REGEN-EPRI,IRA,United States,Capacity|Electricity|Other,GW,2025,0
REGEN-EPRI,IRA,United States,Capacity|Electricity|Nuclear,GW,2030,96.36456699
REGEN-EPRI,IRA,United States,Capacity|Electricity|Hydro,GW,2030,80.63991598
REGEN-EPRI,IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2030,6.811355495
REGEN-EPRI,IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2030,0.813798976
REGEN-EPRI,IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2030,79.95935086
REGEN-EPRI,IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2030,28.32587608
REGEN-EPRI,IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2030,469.9602001
REGEN-EPRI,IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2030,0.088580483
REGEN-EPRI,IRA,United States,Capacity|Electricity|Wind,GW,2030,184.7319452
REGEN-EPRI,IRA,United States,Capacity|Electricity|Solar,GW,2030,242.8619087
REGEN-EPRI,IRA,United States,Capacity|Electricity|Hydrogen,GW,2030,0.022837243
REGEN-EPRI,IRA,United States,Capacity|Electricity|Storage Capacity,GW,2030,72.40301999
REGEN-EPRI,IRA,United States,Capacity|Electricity|Other,GW,2030,0
REGEN-EPRI,IRA,United States,Capacity|Electricity|Nuclear,GW,2035,96.36456699
REGEN-EPRI,IRA,United States,Capacity|Electricity|Hydro,GW,2035,80.63991598
REGEN-EPRI,IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2035,6.797705903
REGEN-EPRI,IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2035,0.813798977
REGEN-EPRI,IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2035,27.11626674
REGEN-EPRI,IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2035,28.32587648
REGEN-EPRI,IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2035,449.4801582
REGEN-EPRI,IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2035,0.088580863
REGEN-EPRI,IRA,United States,Capacity|Electricity|Wind,GW,2035,340.4269453
REGEN-EPRI,IRA,United States,Capacity|Electricity|Solar,GW,2035,382.3006234
REGEN-EPRI,IRA,United States,Capacity|Electricity|Hydrogen,GW,2035,0.02283762
REGEN-EPRI,IRA,United States,Capacity|Electricity|Storage Capacity,GW,2035,154.7752911
REGEN-EPRI,IRA,United States,Capacity|Electricity|Other,GW,2035,0
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Nuclear,GW,2025,96.364567
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Hydro,GW,2025,80.63991598
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2025,6.75017679
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2025,1.93E-08
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2025,168.4361869
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2025,1.24E-06
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2025,439.5343768
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2025,5.77E-07
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Wind,GW,2025,164.806366
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Solar,GW,2025,199.3619629
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Hydrogen,GW,2025,1.11E-06
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Storage Capacity,GW,2025,50.39470066
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Other,GW,2025,0
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Nuclear,GW,2030,96.364567
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Hydro,GW,2030,80.63991598
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2030,6.838851831
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2030,5.76E-08
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2030,117.2943473
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2030,2.09E-06
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2030,452.5489108
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2030,1.99E-06
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Wind,GW,2030,184.1263676
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Solar,GW,2030,226.4154115
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Hydrogen,GW,2030,1.86E-06
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Storage Capacity,GW,2030,52.52884843
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Other,GW,2030,0
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Nuclear,GW,2035,96.364567
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Hydro,GW,2035,80.63991598
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2035,6.922877541
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2035,0.559135084
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2035,99.38353015
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2035,2.59E-06
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2035,491.0878949
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2035,3.08E-06
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Wind,GW,2035,182.027757
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Solar,GW,2035,249.698022
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Hydrogen,GW,2035,2.29E-06
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Storage Capacity,GW,2035,54.79395768
REGEN-EPRI,No IRA,United States,Capacity|Electricity|Other,GW,2035,0
RIO-REPEAT,IRA,United States,Capacity|Electricity|Nuclear,GW,2025,96
RIO-REPEAT,IRA,United States,Capacity|Electricity|Hydro,GW,2025,84
RIO-REPEAT,IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2025,8.5
RIO-REPEAT,IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2025,0
RIO-REPEAT,IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2025,172
RIO-REPEAT,IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2025,0
RIO-REPEAT,IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2025,455
RIO-REPEAT,IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2025,0.5
RIO-REPEAT,IRA,United States,Capacity|Electricity|Wind,GW,2025,209.5
RIO-REPEAT,IRA,United States,Capacity|Electricity|Solar,GW,2025,212.5
RIO-REPEAT,IRA,United States,Capacity|Electricity|Hydrogen,GW,2025,0
RIO-REPEAT,IRA,United States,Capacity|Electricity|Storage Capacity,GW,2025,32
RIO-REPEAT,IRA,United States,Capacity|Electricity|Other,GW,2025,57
RIO-REPEAT,IRA,United States,Capacity|Electricity|Nuclear,GW,2030,96
RIO-REPEAT,IRA,United States,Capacity|Electricity|Hydro,GW,2030,85
RIO-REPEAT,IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2030,8
RIO-REPEAT,IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2030,0
RIO-REPEAT,IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2030,108
RIO-REPEAT,IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2030,0
RIO-REPEAT,IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2030,476
RIO-REPEAT,IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2030,1
RIO-REPEAT,IRA,United States,Capacity|Electricity|Wind,GW,2030,445
RIO-REPEAT,IRA,United States,Capacity|Electricity|Solar,GW,2030,460
RIO-REPEAT,IRA,United States,Capacity|Electricity|Hydrogen,GW,2030,0
RIO-REPEAT,IRA,United States,Capacity|Electricity|Storage Capacity,GW,2030,91
RIO-REPEAT,IRA,United States,Capacity|Electricity|Other,GW,2030,18
RIO-REPEAT,IRA,United States,Capacity|Electricity|Nuclear,GW,2035,95
RIO-REPEAT,IRA,United States,Capacity|Electricity|Hydro,GW,2035,85
RIO-REPEAT,IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2035,6
RIO-REPEAT,IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2035,0
RIO-REPEAT,IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2035,77
RIO-REPEAT,IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2035,0
RIO-REPEAT,IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2035,455
RIO-REPEAT,IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2035,1
RIO-REPEAT,IRA,United States,Capacity|Electricity|Wind,GW,2035,632
RIO-REPEAT,IRA,United States,Capacity|Electricity|Solar,GW,2035,975
RIO-REPEAT,IRA,United States,Capacity|Electricity|Hydrogen,GW,2035,0
RIO-REPEAT,IRA,United States,Capacity|Electricity|Storage Capacity,GW,2035,280
RIO-REPEAT,IRA,United States,Capacity|Electricity|Other,GW,2035,9
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Nuclear,GW,2025,96
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Hydro,GW,2025,84
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2025,8.5
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2025,0
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2025,176
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2025,0
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2025,455.5
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2025,0.5
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Wind,GW,2025,209.5
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Solar,GW,2025,191.5
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Hydrogen,GW,2025,0
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Storage Capacity,GW,2025,28
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Other,GW,2025,56.5
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Nuclear,GW,2030,95
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Hydro,GW,2030,85
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2030,8
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2030,0
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2030,120
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2030,0
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2030,502
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2030,1
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Wind,GW,2030,293
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Solar,GW,2030,360
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Hydrogen,GW,2030,0
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Storage Capacity,GW,2030,48
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Other,GW,2030,18
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Nuclear,GW,2035,94
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Hydro,GW,2035,85
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Biomass|w/o CCS,GW,2035,8
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Biomass|w/ CCS,GW,2035,0
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Coal|w/o CCS,GW,2035,102
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Coal|w/ CCS,GW,2035,0
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Gas|w/o CCS,GW,2035,506
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Gas|w/ CCS,GW,2035,1
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Wind,GW,2035,374
RIO-REPEAT,No IRA,United States,Capacity|Electricity|Solar,GW,2035,589
