"model","scenario","region","variable","unit","year","value"
"EIA","Historic","United States","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr","1969",2.541604464
"EIA","Historic","United States","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr","1969",0.4962497472
"EIA","Historic","United States","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr","1969",1.199804202
"EIA","Historic","United States","Secondary Energy|Electricity|Other","EJ/yr","1969",0
"EIA","Historic","United States","Secondary Energy|Electricity|Nuclear","EJ/yr","1969",0.0501402204
"EIA","Historic","United States","Secondary Energy|Electricity|Hydro","EJ/yr","1969",0.9124856532
"EIA","Historic","United States","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr","1969",0.0011517588
"EIA","Historic","United States","Secondary Energy|Electricity|Geothermal","EJ/yr","1969",0.002212956
"EIA","Historic","United States","Secondary Energy|Electricity|Solar","EJ/yr","1969",0
"EIA","Historic","United States","Secondary Energy|Electricity|Wind","EJ/yr","1969",0
"EIA","Historic","United States","Secondary Energy|Electricity","EJ/yr","1969",5.2036490016
"EIA","Historic","United States","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr","1970",2.5358201244
"EIA","Historic","United States","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr","1970",0.6630602472
"EIA","Historic","United States","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr","1970",1.3424042268
"EIA","Historic","United States","Secondary Energy|Electricity|Other","EJ/yr","1970",0.00079362
"EIA","Historic","United States","Secondary Energy|Electricity|Nuclear","EJ/yr","1970",0.0784960128
"EIA","Historic","United States","Secondary Energy|Electricity|Hydro","EJ/yr","1970",0.9034467912
"EIA","Historic","United States","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr","1970",0.0004896
"EIA","Historic","United States","Secondary Energy|Electricity|Geothermal","EJ/yr","1970",0.0018906588
"EIA","Historic","United States","Secondary Energy|Electricity|Solar","EJ/yr","1970",0
"EIA","Historic","United States","Secondary Energy|Electricity|Wind","EJ/yr","1970",0
"EIA","Historic","United States","Secondary Energy|Electricity","EJ/yr","1970",5.5264012812
"EIA","Historic","United States","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr","1971",2.5671688344
"EIA","Historic","United States","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr","1971",0.7928115228
"EIA","Historic","United States","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr","1971",1.3465108224
"EIA","Historic","United States","Secondary Energy|Electricity|Other","EJ/yr","1971",0.0007195284
"EIA","Historic","United States","Secondary Energy|Electricity|Nuclear","EJ/yr","1971",0.137176362
"EIA","Historic","United States","Secondary Energy|Electricity|Hydro","EJ/yr","1971",0.9703132524
"EIA","Historic","United States","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr","1971",0.000400788
"EIA","Historic","United States","Secondary Energy|Electricity|Geothermal","EJ/yr","1971",0.0019719072
"EIA","Historic","United States","Secondary Energy|Electricity|Solar","EJ/yr","1971",0
"EIA","Historic","United States","Secondary Energy|Electricity|Wind","EJ/yr","1971",0
"EIA","Historic","United States","Secondary Energy|Electricity","EJ/yr","1971",5.8170730176
"EIA","Historic","United States","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr","1972",2.776072554
"EIA","Historic","United States","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr","1972",0.9874654596
"EIA","Historic","United States","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr","1972",1.3526920656
"EIA","Historic","United States","Secondary Energy|Electricity|Other","EJ/yr","1972",0.0007191864
"EIA","Historic","United States","Secondary Energy|Electricity|Nuclear","EJ/yr","1972",0.194728086
"EIA","Historic","United States","Secondary Energy|Electricity|Hydro","EJ/yr","1972",0.9933437808
"EIA","Historic","United States","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr","1972",0.0004710924
"EIA","Historic","United States","Secondary Energy|Electricity|Geothermal","EJ/yr","1972",0.005230062
"EIA","Historic","United States","Secondary Energy|Electricity|Solar","EJ/yr","1972",0
"EIA","Historic","United States","Secondary Energy|Electricity|Wind","EJ/yr","1972",0
"EIA","Historic","United States","Secondary Energy|Electricity","EJ/yr","1972",6.3107222868
"EIA","Historic","United States","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr","1973",3.051545292
"EIA","Historic","United States","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr","1973",1.1316345336
"EIA","Historic","United States","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr","1973",1.2270894912
"EIA","Historic","United States","Secondary Energy|Electricity|Other","EJ/yr","1973",0.000712404
"EIA","Historic","United States","Secondary Energy|Electricity|Nuclear","EJ/yr","1973",0.3005260668
"EIA","Historic","United States","Secondary Energy|Electricity|Hydro","EJ/yr","1973",0.9915500664
"EIA","Historic","United States","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr","1973",0.0004694508
"EIA","Historic","United States","Secondary Energy|Electricity|Geothermal","EJ/yr","1973",0.0070765668
"EIA","Historic","United States","Secondary Energy|Electricity|Solar","EJ/yr","1973",0
"EIA","Historic","United States","Secondary Energy|Electricity|Wind","EJ/yr","1973",0
"EIA","Historic","United States","Secondary Energy|Electricity","EJ/yr","1973",6.7106038752
"EIA","Historic","United States","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr","1974",2.9823585156
"EIA","Historic","United States","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr","1974",1.0833499332
"EIA","Historic","United States","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr","1974",1.1522343168
"EIA","Historic","United States","Secondary Energy|Electricity|Other","EJ/yr","1974",0.0006557544
"EIA","Historic","United States","Secondary Energy|Electricity|Nuclear","EJ/yr","1974",0.410312664
"EIA","Historic","United States","Secondary Energy|Electricity|Hydro","EJ/yr","1974",1.095162498
"EIA","Historic","United States","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr","1974",0.0002466828
"EIA","Historic","United States","Secondary Energy|Electricity|Geothermal","EJ/yr","1974",0.0088294896
"EIA","Historic","United States","Secondary Energy|Electricity|Solar","EJ/yr","1974",0
"EIA","Historic","United States","Secondary Energy|Electricity|Wind","EJ/yr","1974",0
"EIA","Historic","United States","Secondary Energy|Electricity","EJ/yr","1974",6.7331498544
"EIA","Historic","United States","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr","1975",3.0700303992
"EIA","Historic","United States","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr","1975",1.04074164
"EIA","Historic","United States","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr","1975",1.0792022688
"EIA","Historic","United States","Secondary Energy|Electricity|Other","EJ/yr","1975",0.0006248448
"EIA","Historic","United States","Secondary Energy|Electricity|Nuclear","EJ/yr","1975",0.62101827
"EIA","Historic","United States","Secondary Energy|Electricity|Hydro","EJ/yr","1975",1.0913496228
"EIA","Historic","United States","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr","1975",6.31836e-05
