"Model","Scenario","Region","Variable","Unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050"
"GCAM-USA v6.0","IRA","AK","Emissions|BC","Mt BC/yr",0.00425565894776,0.001655920670739,0.001791845890388,0.001344702994221,0.001267911305864,0.001140321864165,0.001056860510877,0.001058067154717,0.001052871685469,0.001073923994399
"GCAM-USA v6.0","IRA","AK","Emissions|CH4","Mt CH4/yr",0.013280100758,0.0272232712994,0.03339268060325,0.034282870915079,0.03532805282025,0.03626243898266,0.037111034896901,0.038006741890193,0.038851309684937,0.039660305185075
"GCAM-USA v6.0","IRA","AK","Emissions|CH4|Energy","Mt CH4/yr",0.013280100758,0.0272232712994,0.03339268060325,0.034282870915079,0.03532805282025,0.03626243898266,0.037111034896901,0.038006741890193,0.038851309684937,0.039660305185075
"GCAM-USA v6.0","IRA","AK","Emissions|CO","Mt CO/yr",0.1823617251066,0.1087802855314,0.1423489568153,0.11558815639504,0.107445224309977,0.091194896501574,0.083538281886229,0.0801218234281019,0.078444387086728,0.07728652860265
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy","Mt CO2/yr",28.9130104601264,23.0840462074243,19.0845915664824,14.7310454438129,14.7197746019985,13.4596231134675,12.5727426494304,11.7887251548775,10.9141331301519,10.5452924382261
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr",3.39413223976794,3.65128378571743,2.93251068672777,2.57345715514278,2.30079544773093,1.98715912428004,1.81865157403182,1.70173451434638,1.54973671459198,1.59046077389783
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Buildings|Commercial","Mt CO2/yr",1.82343090191281,2.15042210687918,1.67745454848695,1.47921439224159,1.39039847308638,1.28450145784519,1.20287930857432,1.13390571354805,1.01194150168718,1.06405275375371
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Buildings|Commercial|Appliances","Mt CO2/yr",0.191725336623522,0.212328675298338,0.165292670269827,0.158494098638009,0.159097019419602,0.161672393778211,0.164763635402763,0.169924563626813,0.175794147691754,0.186353080625233
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Buildings|Commercial|Cooling","Mt CO2/yr",0.000650826059166,0.000369640366937,0.000395684702638,0.0003701078669795,0.0003514448986162,0.0003283980631877,0.00031659047878095,0.00032466693618184,0.00034006550758171,0.00037265128721072
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Buildings|Commercial|Heating","Mt CO2/yr",1.63105473923012,1.9377237912139,1.51176619351449,1.3203501857366,1.23095000876816,1.1225006660038,1.03779908269278,0.963656482985058,0.835807288487849,0.877327021841269
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Buildings|Residential","Mt CO2/yr",1.57070133785514,1.50086167883825,1.25505613824081,1.09424276290119,0.910396974644546,0.702657666434847,0.6157722654575,0.567828800798325,0.537795212904793,0.526408020144123
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Buildings|Residential|Appliances","Mt CO2/yr",0.187612746719391,0.224425515090761,0.242296448169551,0.209288054587409,0.190658296264229,0.168999690853872,0.1670098782133,0.194588168117076,0.21774964705188,0.234603217246497
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Buildings|Residential|Heating","Mt CO2/yr",1.36724401941853,1.23715354546242,0.984224633237899,0.865168476915967,0.699630395163951,0.51133241602513,0.422700600592674,0.344045883731278,0.291505251352149,0.26334835226617
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Buildings|Residential|Other","Mt CO2/yr",0.0158445717172109,0.0392826182850689,0.0285350568333655,0.0197862313978092,0.0201082832163661,0.0223255595558443,0.026061786651526,0.0291947489499704,0.0285403145007637,0.028456450631456
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",18.9028687801204,14.5213650209857,11.7417722376322,10.2093720634551,10.2858595170293,9.41008125649621,8.83211745608624,8.14382063250103,7.38652926975721,6.84188450502567
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Transportation|Freight","Mt CO2/yr",3.30768901330489,3.22924236250642,2.40670548365284,1.95788825872732,1.89433566991384,1.67893078346626,1.5078604783567,1.43518171205732,1.29193422755914,1.17501698093165
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Transportation|Freight|Road","Mt CO2/yr",3.04407166662958,2.95471507333055,2.22215342398684,1.85413494549284,1.79532550891993,1.57521053133972,1.41702897155638,1.35915921602669,1.22585185800449,1.1148719746949
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",15.5951797668155,11.2921226584793,9.33506675397933,8.25148380472777,8.39152384711544,7.73115047302994,7.32425697772954,6.70863892044371,6.09459504219807,5.66686752409402
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2.73898578312642,1.88529615214122,1.48862622295798,1.29242158028128,1.29564696861191,1.23389378726315,1.19721240773004,1.12398731962322,1.02881354468984,0.961921024429884
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road","Mt CO2/yr",2.37984347618221,2.19262115324624,2.15050164362617,1.82950399569414,1.71328545033115,1.32119768450056,1.04016357647497,0.764601499138388,0.63328701763918,0.537724991519344
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Supply","Mt CO2/yr",6.61600944023805,4.91139740072118,4.41030864212249,1.94821622521508,2.13311963723825,2.06238273269122,1.92197361931235,1.9431700080301,1.97786714580276,2.11294715930263
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",3.13139979012205,2.95429188946918,2.91914850656249,0.598736694281524,0.765112159843158,0.827547204566846,0.77010342727048,0.761936484059314,0.712790559042205,0.655280513730161
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Supply|Hydrogen","Mt CO2/yr",0,0,0,1.77415885528715e-05,0.000938353116095821,0.0212860844683744,0.0588694293448378,0.189689437163759,0.330142978433262,0.557710437091611
"GCAM-USA v6.0","IRA","AK","Emissions|CO2|Energy|Supply|Synthetic Liquids","Mt CO2/yr",3.484609650116,1.957105511252,1.49116013556,1.349461789345,1.367069124279,1.213549443656,1.09300076269703,0.99154408680703,0.93493360832729,0.89995620848086
"GCAM-USA v6.0","IRA","AK","Emissions|F-Gases","Mt CO2-equiv/yr",0.01108762840955,0.01370047733,0.0133371969788,0.01325361498218,0.01371049133067,0.01402501332085,0.014206222813617,0.014230766823499,0.0147064717797555,0.015384572764465
"GCAM-USA v6.0","IRA","AK","Emissions|N2O","kt N2O/yr",1.3081013345,1.0514541882,0.69709391,0.577210872766,0.583474294805,0.540291635981,0.503871560433,0.512249609726,0.51618601846,0.527982692389
"GCAM-USA v6.0","IRA","AK","Emissions|N2O|Energy","kt N2O/yr",1.3081013345,1.0514541882,0.69709391,0.577210872766,0.583474294805,0.540291635981,0.503871560433,0.512249609726,0.51618601846,0.527982692389
"GCAM-USA v6.0","IRA","AK","Emissions|NH3","Mt NH3/yr",0.000617752888845,0.000788212171316,0.001046479238792,0.000892506700322,0.000889130534861,0.000858035841746001,0.000854419851734001,0.000876012307014,0.000903950785182,0.000928325844021
"GCAM-USA v6.0","IRA","AK","Emissions|NOx","Mt NOx/yr",0.1809604441917,0.121359574858,0.0970526434071,0.074883801178042,0.0762742388328,0.072745605820178,0.07048964648839,0.072523526244051,0.074160306719686,0.075947489046873
"GCAM-USA v6.0","IRA","AK","Emissions|OC","Mt OC/yr",0.00502910407644,0.00220700783646,0.00935689632607,0.00813152330833701,0.00747652479473,0.00648612771482699,0.005774334619567,0.005155821111044,0.004583242216059,0.004124891587793
"GCAM-USA v6.0","IRA","AK","Emissions|Sulfur","Mt SO2/yr",0.047528391561295,0.011382670036959,0.008063259675701,0.00551235511747,0.005697103585087,0.005628290953953,0.005535851114791,0.005688900049719,0.005798095501408,0.006005004036093
"GCAM-USA v6.0","IRA","AK","Emissions|VOC","Mt VOC/yr",0.04153776980519,0.024018307425505,0.02128127609648,0.017415518305673,0.01745147393162,0.016016176173208,0.014175971392573,0.014419830663303,0.014657017642779,0.014940453861239
"GCAM-USA v6.0","IRA","AK","Final Energy","EJ/yr",0.3387242596,0.28730293568,0.24738652624,0.2195878738803,0.2213038421803,0.21001204102714,0.20517462044177,0.2118860157185,0.219366374466524,0.2281805999695
"GCAM-USA v6.0","IRA","AK","Final Energy|Biomass Liquids","EJ/yr",0.001168504,0.00245811,0.00598769,0.0053962085,0.0051141238,0.0047616975,0.0046817848,0.0045577993,0.004312109,0.00400781432
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings","EJ/yr",0.0738485412,0.08072955908,0.07809370454,0.0722077329273,0.0719674697723,0.07148711545914,0.07181326517167,0.0730924077468,0.074409079046524,0.0767678824815
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Biomass Liquids","EJ/yr",0.001168504,0.00245811,0.00598769,0.0053962085,0.0051141238,0.0047616975,0.0046817848,0.0045577993,0.004312109,0.00400781432
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Coal","EJ/yr",0.006668212,0.00774521,0.00768247,0.00593,0.00497691,0.00384123,0.00270556,0.00175247,0,0
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Commercial","EJ/yr",0.0386423002,0.04474617968,0.04320716714,0.04082385698,0.041817736103,0.043096073385,0.0443431982869,0.0459184150244,0.0470107155071,0.0489981067991
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Commercial|Appliances|Electricity","EJ/yr",0.0025656755,0.0032906627,0.0025110964,0.002498706219,0.002710805375,0.002906048406,0.0030335344969,0.0031145321834,0.0031722897321,0.0031717397521
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Commercial|Appliances|Gas","EJ/yr",0.00297098,0.003373403,0.00251374,0.0023976067,0.0023902527,0.0024734145,0.002646184,0.0029291347,0.0032232954,0.00349160796
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Commercial|Appliances|Oil","EJ/yr",0.000514491849504241,0.000507572606122821,0.000474281439654884,0.000463814785377449,0.000477425257358333,0.000453195695478362,0.000370697423400727,0.00023402837087762,0.000103396272071314,5.73033100899556e-05
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Commercial|Biomass Liquids","EJ/yr",0.0001731,0.0002826,0.00117119,0.001149599,0.001270887,0.001460884,0.001680437,0.0018131224,0.001821618,0.0017428074
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Commercial|Cooling|Electricity","EJ/yr",0.0001535988,0.0001497866,0.0001224922,0.00012201632,0.00012561392,0.00012743042,0.0001294201,0.00013069465,0.000133353144,0.00013864086
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Commercial|Electricity","EJ/yr",0.0101855743,0.0106039513,0.0103109706,0.010756949839,0.011745272395,0.012764248026,0.0137390916969,0.0146256740334,0.0156218593761,0.0161245220121
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Commercial|Gas","EJ/yr",0.0160364799,0.01513760238,0.01734333954,0.016196672041,0.016665572608,0.018314417759,0.02082493849,0.023867989291,0.027065068751,0.029179796147
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Commercial|Heating|Biomass Liquids","EJ/yr",0.0001731,0.0002826,0.00117119,0.001149599,0.001270887,0.001460884,0.001680437,0.0018131224,0.001821618,0.0017428074
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Commercial|Heating|Electricity","EJ/yr",0.0011951,0.000696601,0.000922096,0.001165872,0.0015374603,0.0019592307,0.0023282197,0.0025356673,0.0029001191,0.0029593589
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Commercial|Heating|Gas","EJ/yr",0.012503,0.0112962,0.0110744,0.010502437,0.01071959,0.011518166,0.012782324,0.014438189,0.016758232,0.018219851
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Commercial|Heating|Oil","EJ/yr",0.00508439015880134,0.00794520975714588,0.00229000803805411,0.00247993417900107,0.0027758736345515,0.0028444622240425,0.00255231140090256,0.00180083895653139,0.000951945845763746,0.000598289947476301
"GCAM-USA v6.0","IRA","AK","Final Energy|Buildings|Commercial|Lighting|Electricity","EJ/yr",0.0028949,0.001910201,0.002072801,0.0019299483,0.0018287148,0.0016446485,0.0013832294,0.0014041899,0.0014466274,0.0015006725
