"scenario","year","label","value","figure_num","model","variable","unit"
"Low",2035,"WaterHeating",5.04371846771677,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Low",2035,"HVAC",11.3317513918222,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2025,"Reference",1437.92303775355,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2025,"Total",1365.25876018851,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2025,"Power",37.6566809910842,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2025,"Other",9.34020432630961,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2025,"WaterHeating",1.75180878524699,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2025,"HVAC",23.9155834624025,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2026,"Reference",1405.88117863662,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2026,"Total",1324.10972232601,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2026,"Power",35.9909189852523,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2026,"Other",12.0590598943484,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2026,"WaterHeating",2.43255953972372,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2026,"HVAC",31.2889178912824,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2027,"Reference",1376.58154456118,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2027,"Total",1286.31431913346,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2027,"Power",34.2658132092074,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2027,"Other",14.5291270220568,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2027,"WaterHeating",3.15333607732821,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2027,"HVAC",38.3189491191264,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2028,"Reference",1347.33616824025,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2028,"Total",1249.51529033834,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2028,"Power",32.7812549616051,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2028,"Other",15.9678559648081,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2028,"WaterHeating",3.9154263520137,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2028,"HVAC",45.1563406234841,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2029,"Reference",1319.06600253361,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2029,"Total",1215.89751438906,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2029,"Power",31.228008844379,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2029,"Other",15.8259964651159,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2029,"WaterHeating",4.72109851657594,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2029,"HVAC",51.3933843184808,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2030,"Reference",1289.06707593505,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2030,"Total",1174.62279050251,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2030,"Power",29.6841991578452,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2030,"Other",18.9583878751693,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2030,"WaterHeating",6.44457688546043,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2030,"HVAC",59.3571215140678,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2031,"Reference",1284.4376126867,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2031,"Total",1139.8463394731,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2031,"Power",47.6243360668306,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2031,"Other",21.501633677411,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2031,"WaterHeating",8.2603157452581,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2031,"HVAC",67.2049877240949,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2032,"Reference",1282.04755396044,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2032,"Total",1107.57390578774,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2032,"Power",65.9994957337533,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2032,"Other",23.8209651401578,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2032,"WaterHeating",10.1865103911506,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2032,"HVAC",74.4666769076449,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2033,"Reference",1279.38627125105,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2033,"Total",1074.90611731918,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2033,"Power",83.9467758303571,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2033,"Other",26.2754082632756,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2033,"WaterHeating",12.1673636928339,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2033,"HVAC",82.0906061454048,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2034,"Reference",1276.44934882063,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2034,"Total",1044.41104194806,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2034,"Power",102.635168136712,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2034,"Other",27.1680516778966,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2034,"WaterHeating",14.113177804169,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2034,"HVAC",88.1219092537956,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2035,"Reference",1273.68020161675,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2035,"Total",1012.04422822309,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2035,"Power",120.777612799761,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2035,"Other",28.9579695575553,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2035,"WaterHeating",16.1400306243741,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"Central",2035,"HVAC",95.7603604119707,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2025,"Reference",1437.92303775355,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2025,"Total",1353.93378926959,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2025,"Power",37.5448320869524,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2025,"Other",9.94994895011945,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2025,"WaterHeating",3.67907775298295,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2025,"HVAC",32.8153896939015,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2026,"Reference",1405.88117863662,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2026,"Total",1307.93667661357,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2026,"Power",35.8451231201395,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2026,"Other",12.9300393913926,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2026,"WaterHeating",5.32731426367588,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2026,"HVAC",43.8420252478344,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2027,"Reference",1376.58154456118,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2027,"Total",1264.4516141771,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2027,"Power",34.0744754026945,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2027,"Other",15.6866213678169,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2027,"WaterHeating",7.17932948308947,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2027,"HVAC",55.1895041304824,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2028,"Reference",1347.33616824025,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2028,"Total",1221.45754183686,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2028,"Power",32.5459955520303,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2028,"Other",17.2725902771658,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2028,"WaterHeating",9.2390370514867,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2028,"HVAC",66.8210035227002,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2029,"Reference",1319.06600253361,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2029,"Total",1181.37393556459,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2029,"Power",30.9673665938061,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2029,"Other",16.9697549711981,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2029,"WaterHeating",11.5057057202124,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2029,"HVAC",78.2492396838054,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2030,"Reference",1289.06707593505,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2030,"Total",1132.45930049573,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2030,"Power",29.3229519819009,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2030,"Other",20.2863693853822,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2030,"WaterHeating",16.1516004872273,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2030,"HVAC",90.8468535848051,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2031,"Reference",1284.4376126867,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2031,"Total",1088.69400885866,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2031,"Power",46.8914528450453,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2031,"Other",22.7877800869409,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2031,"WaterHeating",20.8423674436148,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2031,"HVAC",105.222003452434,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2032,"Reference",1282.04755396044,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2032,"Total",1047.83259160062,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2032,"Power",64.7647768281791,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2032,"Other",24.9771424780787,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2032,"WaterHeating",24.8609044132681,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2032,"HVAC",119.612138640296,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2033,"Reference",1279.38627125105,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2033,"Total",1005.78986986476,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2033,"Power",82.0578469003246,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2033,"Other",27.2958865363455,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2033,"WaterHeating",29.3358834427491,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2033,"HVAC",134.906784506869,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2034,"Reference",1276.44934882063,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2034,"Total",966.613019278872,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
"High",2034,"Power",100.070498260263,"G.1.1.scout_results","Scout-LEEP","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr"
