"figure_num","model","scenario","variable","unit","year","label","value"
"4.2.bldco2_projection_main","EPA-GHGI","Historic","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2018,"Total Building Emissions",1831.3
"4.2.bldco2_projection_main","EPA-GHGI","Historic","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2019,"Total Building Emissions",1728.5
"4.2.bldco2_projection_main","EPA-GHGI","Historic","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2020,"Total Building Emissions",1567.3
"4.2.bldco2_projection_main","EPA-GHGI","Historic","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","EPS-EI","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","GCAM-CGS","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","GCAM-PNNL","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","MARKAL-NETL","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","NEMS-EIA","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","NEMS-OP","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","NEMS-RHG","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2021,"Total Building Emissions",1637
"4.2.bldco2_projection_main","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1386.23174989503
"4.2.bldco2_projection_main","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",919.184219686818
"4.2.bldco2_projection_main","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",723.352579489139
"4.2.bldco2_projection_main","EPS-EI","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1535.07752905601
"4.2.bldco2_projection_main","EPS-EI","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1396.55401818743
"4.2.bldco2_projection_main","EPS-EI","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",1358.81679871617
"4.2.bldco2_projection_main","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1250.41035392994
"4.2.bldco2_projection_main","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",924.91011011443
"4.2.bldco2_projection_main","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",752.928841692926
"4.2.bldco2_projection_main","GCAM-CGS","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1559.68701164041
"4.2.bldco2_projection_main","GCAM-CGS","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1479.30626115004
"4.2.bldco2_projection_main","GCAM-CGS","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",1428.95943971203
"4.2.bldco2_projection_main","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1279.29474111474
"4.2.bldco2_projection_main","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1039.45558035695
"4.2.bldco2_projection_main","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",974.247574611141
"4.2.bldco2_projection_main","GCAM-PNNL","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1391.5012
"4.2.bldco2_projection_main","GCAM-PNNL","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1346.2546
"4.2.bldco2_projection_main","GCAM-PNNL","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",1261.0282
"4.2.bldco2_projection_main","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1323.26664606733
"4.2.bldco2_projection_main","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1140.93267345267
"4.2.bldco2_projection_main","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",778.095057055452
"4.2.bldco2_projection_main","MARKAL-NETL","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1348.87089897245
"4.2.bldco2_projection_main","MARKAL-NETL","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1296.97444522943
"4.2.bldco2_projection_main","MARKAL-NETL","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",1335.51215473138
"4.2.bldco2_projection_main","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1502.789795
"4.2.bldco2_projection_main","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1127.282226
"4.2.bldco2_projection_main","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",1077.198486
"4.2.bldco2_projection_main","NEMS-EIA","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1528.168823
"4.2.bldco2_projection_main","NEMS-EIA","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1420.761658
"4.2.bldco2_projection_main","NEMS-EIA","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",1353.036682
"4.2.bldco2_projection_main","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1401.790466
"4.2.bldco2_projection_main","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",996.583252
"4.2.bldco2_projection_main","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",809.16452
"4.2.bldco2_projection_main","NEMS-OP","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1458.917358
"4.2.bldco2_projection_main","NEMS-OP","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1297.052856
"4.2.bldco2_projection_main","NEMS-OP","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",1214.528747
"4.2.bldco2_projection_main","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1448.52802264821
"4.2.bldco2_projection_main","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",915.68476129121
"4.2.bldco2_projection_main","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",967.475102907779
"4.2.bldco2_projection_main","NEMS-RHG","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1377.42188722655
"4.2.bldco2_projection_main","NEMS-RHG","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1281.06217678312
"4.2.bldco2_projection_main","NEMS-RHG","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",1210.8780335536
"4.2.bldco2_projection_main","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1337.16963880903
"4.2.bldco2_projection_main","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1071.83240715325
"4.2.bldco2_projection_main","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",737.820543108383
"4.2.bldco2_projection_main","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1364.48899137617
"4.2.bldco2_projection_main","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1180.60088583863
"4.2.bldco2_projection_main","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",1104.58191029568
"4.2.bldco2_projection_main","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1696.01194750526
"4.2.bldco2_projection_main","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1091.90886699507
"4.2.bldco2_projection_main","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",759.975704567541
"4.2.bldco2_projection_main","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1691.67096412556
"4.2.bldco2_projection_main","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1317.48643006263
"4.2.bldco2_projection_main","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",1133.37568248635
"4.2.bldco2_projection_main","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1240.8256929
"4.2.bldco2_projection_main","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",826.8316008
"4.2.bldco2_projection_main","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",666.1815082
"4.2.bldco2_projection_main","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2025,"Total Building Emissions",1475.6308269
"4.2.bldco2_projection_main","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2030,"Total Building Emissions",1276.5641196
"4.2.bldco2_projection_main","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Demand|Buildings|Total","Mt CO2/yr",2035,"Total Building Emissions",1136.7822893
"4.2.bldco2_projection_delta","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2025,"CO2",-15.9121868233993
"4.2.bldco2_projection_delta","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2030,"CO2",-35.229920056105
"4.2.bldco2_projection_delta","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2035,"CO2",-41.3976172508619
"4.2.bldco2_projection_delta","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2025,"CO2",-9.69630369434904
"4.2.bldco2_projection_delta","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2030,"CO2",-34.181978805244
"4.2.bldco2_projection_delta","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2035,"CO2",-46.7659966985562
"4.2.bldco2_projection_delta","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2025,"CO2",-19.8294052205501
"4.2.bldco2_projection_delta","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2030,"CO2",-37.4767663461797
"4.2.bldco2_projection_delta","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2035,"CO2",-47.3092922886141
"4.2.bldco2_projection_delta","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2025,"CO2",-8.06369831986167
"4.2.bldco2_projection_delta","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2030,"CO2",-22.7890786514714
"4.2.bldco2_projection_delta","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2035,"CO2",-22.7418090562018
"4.2.bldco2_projection_delta","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2025,"CO2",-1.89819892508801
"4.2.bldco2_projection_delta","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2030,"CO2",-12.03121405751
"4.2.bldco2_projection_delta","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2035,"CO2",-41.7380774634765
"4.2.bldco2_projection_delta","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2025,"CO2",5.16226263580246
"4.2.bldco2_projection_delta","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2030,"CO2",-28.5214427616163
"4.2.bldco2_projection_delta","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2035,"CO2",-20.1013581798574
"4.2.bldco2_projection_delta","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2025,"CO2",-3.91570445623556
"4.2.bldco2_projection_delta","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2030,"CO2",-23.1655635782356
"4.2.bldco2_projection_delta","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2035,"CO2",-33.3762562641097
"4.2.bldco2_projection_delta","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2025,"CO2",-2.00216731243714
"4.2.bldco2_projection_delta","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2030,"CO2",-9.2129762047499
"4.2.bldco2_projection_delta","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2035,"CO2",-33.203636938896
"4.2.bldco2_projection_delta","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2025,"CO2",0.256609203075375
"4.2.bldco2_projection_delta","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2030,"CO2",-17.1218130160804
"4.2.bldco2_projection_delta","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2035,"CO2",-32.9458257918204
"4.2.bldco2_projection_delta","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2025,"CO2",-1.66074766204021
"4.2.bldco2_projection_delta","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2030,"CO2",-20.656485931154
"4.2.bldco2_projection_delta","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2035,"CO2",-20.3866014624428
"4.2.bldco2_projection_delta","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2021,"CO2",0
"4.2.bldco2_projection_delta","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2021,"CO2",0
"4.2.bldco2_projection_delta","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2021,"CO2",0
"4.2.bldco2_projection_delta","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2021,"CO2",0
"4.2.bldco2_projection_delta","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2021,"CO2",0
"4.2.bldco2_projection_delta","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2021,"CO2",0
"4.2.bldco2_projection_delta","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2021,"CO2",0
"4.2.bldco2_projection_delta","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2021,"CO2",0
"4.2.bldco2_projection_delta","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2021,"CO2",0
"4.2.bldco2_projection_delta","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Buildings|Total|% Difference from No IRA","%",2021,"CO2",0
