"figure_num","model","scenario","variable","unit","year","label","value"
"2.3.powerco2_projection_main","GCAM-CGS","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",1274.91028267317
"2.3.powerco2_projection_main","GCAM-CGS","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",1293.1152861035
"2.3.powerco2_projection_main","GCAM-PNNL","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1160.58110564697
"2.3.powerco2_projection_main","GCAM-PNNL","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",831.998710072543
"2.3.powerco2_projection_main","GCAM-PNNL","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",784.368180921919
"2.3.powerco2_projection_main","GCAM-PNNL","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1283.991
"2.3.powerco2_projection_main","GCAM-PNNL","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",1234.722
"2.3.powerco2_projection_main","GCAM-PNNL","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",1182.894
"2.3.powerco2_projection_main","Haiku-RFF","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1205.45242155223
"2.3.powerco2_projection_main","Haiku-RFF","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",852.658725492053
"2.3.powerco2_projection_main","Haiku-RFF","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",767.701065402758
"2.3.powerco2_projection_main","Haiku-RFF","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1394.14921935611
"2.3.powerco2_projection_main","Haiku-RFF","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",1282.5776456571
"2.3.powerco2_projection_main","Haiku-RFF","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",1174.26339683437
"2.3.powerco2_projection_main","IPM-EPA","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",971.719363965523
"2.3.powerco2_projection_main","IPM-EPA","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",608.299102727081
"2.3.powerco2_projection_main","IPM-EPA","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",1303.58284422178
"2.3.powerco2_projection_main","IPM-EPA","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",1247.28769086048
"2.3.powerco2_projection_main","IPM-NRDC","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1176.7889391169
"2.3.powerco2_projection_main","IPM-NRDC","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",827.389198560903
"2.3.powerco2_projection_main","IPM-NRDC","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",772.508012550513
"2.3.powerco2_projection_main","IPM-NRDC","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1109.41619281777
"2.3.powerco2_projection_main","IPM-NRDC","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",1075.92232861268
"2.3.powerco2_projection_main","IPM-NRDC","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",1079.88005163251
"2.3.powerco2_projection_main","MARKAL-NETL","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1410.01
"2.3.powerco2_projection_main","MARKAL-NETL","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",1232.67
"2.3.powerco2_projection_main","MARKAL-NETL","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",749.4
"2.3.powerco2_projection_main","MARKAL-NETL","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1377.84
"2.3.powerco2_projection_main","MARKAL-NETL","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",1379.59
"2.3.powerco2_projection_main","MARKAL-NETL","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",1430.05
"2.3.powerco2_projection_main","NEMS-EIA","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1295.490356
"2.3.powerco2_projection_main","NEMS-EIA","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",768.311584
"2.3.powerco2_projection_main","NEMS-EIA","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",714.001099
"2.3.powerco2_projection_main","NEMS-EIA","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1317.436523
"2.3.powerco2_projection_main","NEMS-EIA","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",1177.160889
"2.3.powerco2_projection_main","NEMS-EIA","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",1100.493042
"2.3.powerco2_projection_main","NEMS-OP","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1170.501465
"2.3.powerco2_projection_main","NEMS-OP","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",660.642334
"2.3.powerco2_projection_main","NEMS-OP","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",417.400726
"2.3.powerco2_projection_main","NEMS-OP","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1233.332031
"2.3.powerco2_projection_main","NEMS-OP","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",1040.891113
"2.3.powerco2_projection_main","NEMS-OP","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",958.780945
"2.3.powerco2_projection_main","NEMS-RHG","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1194.8452781805
"2.3.powerco2_projection_main","NEMS-RHG","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",482.81984665288
"2.3.powerco2_projection_main","NEMS-RHG","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",588.535589412373
"2.3.powerco2_projection_main","NEMS-RHG","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1090.61392148052
"2.3.powerco2_projection_main","NEMS-RHG","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",979.598572044581
"2.3.powerco2_projection_main","NEMS-RHG","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",906.244227830616
"2.3.powerco2_projection_main","REGEN-EPRI","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1325.90851008344
"2.3.powerco2_projection_main","REGEN-EPRI","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",999.666254194768
"2.3.powerco2_projection_main","REGEN-EPRI","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",500.03751964597
"2.3.powerco2_projection_main","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1338.36588810703
"2.3.powerco2_projection_main","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",1125.0574146029
"2.3.powerco2_projection_main","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",1097.15035473422
"2.3.powerco2_projection_main","RIO-REPEAT","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1460.5
"2.3.powerco2_projection_main","RIO-REPEAT","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",741
"2.3.powerco2_projection_main","RIO-REPEAT","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",370
"2.3.powerco2_projection_main","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1437.5
"2.3.powerco2_projection_main","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",981
"2.3.powerco2_projection_main","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",775
"2.3.powerco2_projection_main","ReEDS-NREL","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1152.97854629897
"2.3.powerco2_projection_main","ReEDS-NREL","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",413.513524771282
"2.3.powerco2_projection_main","ReEDS-NREL","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",323.38378502023
"2.3.powerco2_projection_main","ReEDS-NREL","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1361.65313741276
"2.3.powerco2_projection_main","ReEDS-NREL","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",1238.16547546738
"2.3.powerco2_projection_main","ReEDS-NREL","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",1165.17798641427
"2.3.powerco2_projection_main","USREP-ReEDS","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1063.271865
"2.3.powerco2_projection_main","USREP-ReEDS","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",616.834498
"2.3.powerco2_projection_main","USREP-ReEDS","IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",488.0122266
"2.3.powerco2_projection_main","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2025,"Electricity",1324.274957
"2.3.powerco2_projection_main","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2030,"Electricity",1154.603142
"2.3.powerco2_projection_main","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2035,"Electricity",1060.287391
"2.3.powerco2_projection_delta","USREP-ReEDS","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2025,"CO2",-19.7091314473902
"2.3.powerco2_projection_delta","USREP-ReEDS","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-46.5760592915483
"2.3.powerco2_projection_delta","USREP-ReEDS","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-53.9735895435165
"2.3.powerco2_projection_delta","EPS-EI","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2025,"CO2",-11.9220546535474
"2.3.powerco2_projection_delta","EPS-EI","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-49.8364503483233
"2.3.powerco2_projection_delta","EPS-EI","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-71.9108359959623
"2.3.powerco2_projection_delta","GCAM-CGS","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2025,"CO2",-24.4528332688588
"2.3.powerco2_projection_delta","GCAM-CGS","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-46.6896562016787
"2.3.powerco2_projection_delta","GCAM-CGS","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-65.5421057105099
"2.3.powerco2_projection_delta","GCAM-PNNL","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2025,"CO2",-9.6114298583892
"2.3.powerco2_projection_delta","GCAM-PNNL","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-32.6165152906854
"2.3.powerco2_projection_delta","GCAM-PNNL","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-33.690746514741
"2.3.powerco2_projection_delta","Haiku-RFF","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2025,"CO2",-13.5349068223149
"2.3.powerco2_projection_delta","Haiku-RFF","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-33.5199137160065
"2.3.powerco2_projection_delta","Haiku-RFF","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-34.6227543605328
"2.3.powerco2_projection_delta","IPM-NRDC","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2025,"CO2",6.07281079321658
"2.3.powerco2_projection_delta","IPM-NRDC","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-23.0995419875933
"2.3.powerco2_projection_delta","IPM-NRDC","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-28.4635352433196
"2.3.powerco2_projection_delta","IPM-EPA","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-25.4577974639099
"2.3.powerco2_projection_delta","IPM-EPA","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-51.2302488684526
"2.3.powerco2_projection_delta","MARKAL-NETL","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2025,"CO2",2.3348139116298
"2.3.powerco2_projection_delta","MARKAL-NETL","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-10.6495408056017
"2.3.powerco2_projection_delta","MARKAL-NETL","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-47.5962378937799
"2.3.powerco2_projection_delta","NEMS-RHG","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2025,"CO2",9.55712692154935
"2.3.powerco2_projection_delta","NEMS-RHG","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-50.7124795368825
"2.3.powerco2_projection_delta","NEMS-RHG","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-35.0577282217598
"2.3.powerco2_projection_delta","NEMS-OP","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2025,"CO2",-5.09437559560146
"2.3.powerco2_projection_delta","NEMS-OP","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-36.5310813255065
"2.3.powerco2_projection_delta","NEMS-OP","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-56.4654754376663
"2.3.powerco2_projection_delta","REGEN-EPRI","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2025,"CO2",-0.930790162412887
"2.3.powerco2_projection_delta","REGEN-EPRI","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-11.1453121219054
"2.3.powerco2_projection_delta","REGEN-EPRI","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-54.4239750287369
"2.3.powerco2_projection_delta","RIO-REPEAT","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2025,"CO2",1.6
"2.3.powerco2_projection_delta","RIO-REPEAT","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-24.4648318042813
"2.3.powerco2_projection_delta","RIO-REPEAT","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-52.258064516129
"2.3.powerco2_projection_delta","ReEDS-NREL","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2025,"CO2",-15.3250916389975
"2.3.powerco2_projection_delta","ReEDS-NREL","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-66.6027253251275
"2.3.powerco2_projection_delta","ReEDS-NREL","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-72.245975396822
"2.3.powerco2_projection_delta","NEMS-EIA","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2025,"CO2",-1.6658234849923
"2.3.powerco2_projection_delta","NEMS-EIA","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2030,"CO2",-34.7318118381692
"2.3.powerco2_projection_delta","NEMS-EIA","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2035,"CO2",-35.1198897448368
"2.3.powerco2_projection_delta","USREP-ReEDS","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
"2.3.powerco2_projection_delta","EPS-EI","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
"2.3.powerco2_projection_delta","GCAM-CGS","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
"2.3.powerco2_projection_delta","GCAM-PNNL","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
"2.3.powerco2_projection_delta","Haiku-RFF","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
"2.3.powerco2_projection_delta","IPM-NRDC","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
"2.3.powerco2_projection_delta","IPM-EPA","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
"2.3.powerco2_projection_delta","MARKAL-NETL","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
"2.3.powerco2_projection_delta","NEMS-RHG","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
"2.3.powerco2_projection_delta","NEMS-OP","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
"2.3.powerco2_projection_delta","REGEN-EPRI","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
"2.3.powerco2_projection_delta","RIO-REPEAT","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
"2.3.powerco2_projection_delta","ReEDS-NREL","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
"2.3.powerco2_projection_delta","NEMS-EIA","IRA","Emissions|CO2|Energy|Supply|Electricity|% Difference from No IRA","%",2021,"CO2",0
