"figure_num","model","scenario","unit","variable","label","year","value"
"E.18.GenerationbyModel","IPM-NRDC","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,509.532574555751
"E.18.GenerationbyModel","IPM-NRDC","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,333.049870712183
"E.18.GenerationbyModel","IPM-NRDC","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,765.78577645174
"E.18.GenerationbyModel","IPM-NRDC","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,42.4549944968548
"E.18.GenerationbyModel","IPM-NRDC","No IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,16.9673120010657
"E.18.GenerationbyModel","IPM-NRDC","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,333.594456113073
"E.18.GenerationbyModel","IPM-NRDC","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,2057.53903267169
"E.18.GenerationbyModel","IPM-NRDC","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,310.642459451883
"E.18.GenerationbyModel","IPM-NRDC","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,67.8447178704421
"E.18.GenerationbyModel","IPM-NRDC","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,574.087243140936
"E.18.GenerationbyModel","IPM-NRDC","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,991.66636689354
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,25.6940008686893
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,133.797690145192
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,514.774446376998
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,96.9705481433451
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,2021.25954985034
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,286.486720820973
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,797.502898746583
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,476.152890909078
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,602.14793797966
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,9.02206646718948
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,1285.93335547616
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,203.288157143246
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,96.9705481433451
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,1427.12258468206
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,286.486720820973
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,797.502898746583
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,497.796961694897
"E.18.GenerationbyModel","MARKAL-NETL","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,602.14793797966
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,10.6470384140201
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,0
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,669.638439504691
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,0
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,1891.60901033184
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,286.486720820973
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,797.502898746583
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,516.521638436069
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,650.085999276074
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,10.8137022034386
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,0
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,684.352074380523
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,0
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,2018.46237591793
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,286.486720820973
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,797.502898746583
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,538.165709221888
"E.18.GenerationbyModel","MARKAL-NETL","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,666.844043302107
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2030,0.0927223250823997
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,38.4960586148696
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,2.15357100061204
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,350.491151895397
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,0.667223947399595
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,1152.99907045459
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Geothermal","Geothermal",2030,20.9234480430047
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,295.679411906034
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,758.002909586515
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Oil|w/o CCS","Petroleum",2030,7.46601113546286
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,921.119469081494
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,978.425257921146
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2035,0.125988724164797
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,39.5266459985445
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,3.37783771047306
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,343.14352079677
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,0.317634262317992
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,1038.63747525965
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Geothermal","Geothermal",2035,23.8110708815613
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,291.730265242632
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,700.337813237323
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Oil|w/o CCS","Petroleum",2035,7.09295487427681
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,1150.40072839052
"E.18.GenerationbyModel","NEMS-EIA","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,1135.01855925096
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2030,0
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,38.8971173702242
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,0
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,611.138679512696
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,0
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,1570.52961326608
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Geothermal","Geothermal",2030,24.9968454619656
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,300.537723146468
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,765.523402737826
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Oil|w/o CCS","Petroleum",2030,8.53751178008877
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,569.470365200821
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,596.857260489403
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2035,0
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,39.9656400686432
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,0
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,574.569821085267
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,0
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,1499.73987699777
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Geothermal","Geothermal",2035,31.2997256079948
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,298.984833197562
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,747.185110997073
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Oil|w/o CCS","Petroleum",2035,8.03066093574141
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,804.433893866469
"E.18.GenerationbyModel","NEMS-EIA","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,671.93891222941
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2030,0.24375559684748
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,37.5928339305403
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,4.19446732983699
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,295.84247086271
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,9.49862541872356
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,1038.74196037225
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Geothermal","Geothermal",2030,23.4426115373374
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,295.260077480807
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,776.563975303123
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Oil|w/o CCS","Petroleum",2030,7.14204198757698
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,1166.27531963507
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,970.669356022212
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2035,0.113108956822347
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,36.3188879428467
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,3.13955441958775
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,139.704835267827
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,7.39288845633636
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,774.966453160445
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Geothermal","Geothermal",2035,28.2302520543533
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,288.770082714779
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,694.578151278708
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Oil|w/o CCS","Petroleum",2035,6.3282716873615
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,1757.13366448769
"E.18.GenerationbyModel","NEMS-OP","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,1239.49164806991
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2030,0
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,37.4215390247774
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,0
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,539.278588579057
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,0
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,1456.36578249877
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Geothermal","Geothermal",2030,21.7560080038075
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,298.932619140747
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,664.813918933869
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Oil|w/o CCS","Petroleum",2030,8.10932051485045
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,775.980367845292
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,675.432867115306
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2035,0
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,36.367454065558
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,0
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,473.257992161952
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,0
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,1427.36752731747
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Geothermal","Geothermal",2035,25.9449483356242
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,292.728934202875
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,597.678290658478
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Oil|w/o CCS","Petroleum",2035,7.53487889144944
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,1083.42549721775
"E.18.GenerationbyModel","NEMS-OP","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,774.505357489585
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,60.5832216367589
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,137.585572681637
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,821.172534503001
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,285.105719907099
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,754.85031753431
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,1004.13162356648
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,1232.70884259315
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,70.4785968886725
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,204.839622817879
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,947.131735201103
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,259.537059774279
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,186.504077027524
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,1409.18026884848
"E.18.GenerationbyModel","NEMS-RHG","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,1483.28729319396
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,56.8818074983662
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,485.200097442143
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,1259.83988050349
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,296.673015957768
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,679.10992469367
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,704.187336700298
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,779.58146779574
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,65.6267135321265
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,446.343652337223
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,1184.87019874088
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,293.199171708598
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,624.699225557695
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,1011.6742323183
"E.18.GenerationbyModel","NEMS-RHG","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,818.233442594171
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2030,5.06885069644946
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,56.5623021003336
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,176.440099006812
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,464.649707844632
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,0.558430314950372
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,1322.60357971846
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,277.423349874519
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Hydrogen","Hydrogen",2030,0.194374982095072
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,781.930816123705
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,548.521054297254
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,627.430649585352
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2035,5.06434227925442
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,56.5240237046016
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,176.274395150999
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,150.989817851839
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,0.560972342143891
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,871.885632069761
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,305.913797891936
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Hydrogen","Hydrogen",2035,0.0104585296448268
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,761.358322406643
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,896.196128977342
"E.18.GenerationbyModel","REGEN-EPRI","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,1367.98572294127
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2030,2.80958115884772e-07
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,58.6563632545438
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,5.95495396271783e-07
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,668.24260892346
