"figure_num","model","scenario","variable","unit","label","year","value"
"F.3.1.gen_bytype","REGEN-EPRI","No IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,2162.26429024418
"F.3.1.gen_bytype","RIO-REPEAT","No IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,3573.206
"F.3.1.gen_bytype","ReEDS-NREL","No IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,2356.90161219021
"F.3.1.gen_bytype","NEMS-EIA","No IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,2458.455740566
"F.3.1.gen_bytype","USREP-ReEDS","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,3323.01947813019
"F.3.1.gen_bytype","EPS-EI","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,4339.710256798
"F.3.1.gen_bytype","GCAM-CGS","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,3759.60543626911
"F.3.1.gen_bytype","GCAM-PNNL","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,4479.12318818778
"F.3.1.gen_bytype","Haiku-RFF","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,2857.27770717866
"F.3.1.gen_bytype","IPM-NRDC","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,2443.98446645772
"F.3.1.gen_bytype","IPM-EPA","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,3237.34662444383
"F.3.1.gen_bytype","MARKAL-NETL","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,3380.71052456626
"F.3.1.gen_bytype","NEMS-RHG","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,3164.295702939
"F.3.1.gen_bytype","NEMS-OP","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,3843.55788434699
"F.3.1.gen_bytype","REGEN-EPRI","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,3325.21670114422
"F.3.1.gen_bytype","RIO-REPEAT","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,5263.1334
"F.3.1.gen_bytype","ReEDS-NREL","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,3947.80472238667
"F.3.1.gen_bytype","NEMS-EIA","IRA","Secondary Energy|Electricity","TWh","Total_Low",2035,3170.11325737711
"F.3.1.gen_bytype","USREP-ReEDS","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1854.38964968133
"F.3.1.gen_bytype","EPS-EI","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,2097.8216602
"F.3.1.gen_bytype","GCAM-CGS","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,2204.65248144463
"F.3.1.gen_bytype","GCAM-PNNL","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,2236.272493
"F.3.1.gen_bytype","Haiku-RFF","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1784.73498708682
"F.3.1.gen_bytype","IPM-NRDC","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,2183.11910535187
"F.3.1.gen_bytype","IPM-EPA","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,2222.83484474017
"F.3.1.gen_bytype","MARKAL-NETL","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,2427.59418374046
"F.3.1.gen_bytype","NEMS-RHG","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1653.9787677
"F.3.1.gen_bytype","NEMS-OP","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1899.1920548986
