"figure_num","model","scenario","variable","unit","year","label","value"
"5.3.indco2_projection_main","EPA-GHGI","Historic","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2017,"Total Industry Emissions",1293.4
"5.3.indco2_projection_main","EPA-GHGI","Historic","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2018,"Total Industry Emissions",1314.8
"5.3.indco2_projection_main","EPA-GHGI","Historic","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2019,"Total Industry Emissions",1281.4
"5.3.indco2_projection_main","EPA-GHGI","Historic","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2020,"Total Industry Emissions",1177.7
"5.3.indco2_projection_main","EPA-GHGI","Historic","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","EPS-EI","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","GCAM-CGS","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","GCAM-PNNL","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","MARKAL-NETL","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","NEMS-EIA","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","NEMS-OP","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","NEMS-RHG","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2021,"Total Industry Emissions",1220.7
"5.3.indco2_projection_main","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1146.68185680519
"5.3.indco2_projection_main","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",939.539060262288
"5.3.indco2_projection_main","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",849.980886540497
"5.3.indco2_projection_main","EPS-EI","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1221.91783894204
"5.3.indco2_projection_main","EPS-EI","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1164.84246822176
"5.3.indco2_projection_main","EPS-EI","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1140.89103340564
"5.3.indco2_projection_main","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1299.87711190736
"5.3.indco2_projection_main","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1185.5497590578
"5.3.indco2_projection_main","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1174.68798661098
"5.3.indco2_projection_main","GCAM-CGS","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1469.58809085622
"5.3.indco2_projection_main","GCAM-CGS","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1498.26635705309
"5.3.indco2_projection_main","GCAM-CGS","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1533.32961461054
"5.3.indco2_projection_main","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1056.76453343065
"5.3.indco2_projection_main","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",979.071266002796
"5.3.indco2_projection_main","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",949.082398361937
"5.3.indco2_projection_main","GCAM-PNNL","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1095.6058540004
"5.3.indco2_projection_main","GCAM-PNNL","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1076.63150080117
"5.3.indco2_projection_main","GCAM-PNNL","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1044.9197681067
"5.3.indco2_projection_main","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1316.81746493009
"5.3.indco2_projection_main","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1314.64620977431
"5.3.indco2_projection_main","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1222.2666622171
"5.3.indco2_projection_main","MARKAL-NETL","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1315.09823294074
"5.3.indco2_projection_main","MARKAL-NETL","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1336.12445394298
"5.3.indco2_projection_main","MARKAL-NETL","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1367.98578387372
"5.3.indco2_projection_main","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1103.91137152837
"5.3.indco2_projection_main","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",990.184425017752
"5.3.indco2_projection_main","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1000.38892173886
"5.3.indco2_projection_main","NEMS-EIA","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1116.41708666064
"5.3.indco2_projection_main","NEMS-EIA","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1110.1675279278
"5.3.indco2_projection_main","NEMS-EIA","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1114.85936349298
"5.3.indco2_projection_main","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1284.959351
"5.3.indco2_projection_main","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1128.404297
"5.3.indco2_projection_main","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1055.642578
"5.3.indco2_projection_main","NEMS-OP","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1312.890137
"5.3.indco2_projection_main","NEMS-OP","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1263.367188
"5.3.indco2_projection_main","NEMS-OP","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1233.428223
"5.3.indco2_projection_main","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1121.96780917347
"5.3.indco2_projection_main","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",937.684138612776
"5.3.indco2_projection_main","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",844.772202018129
"5.3.indco2_projection_main","NEMS-RHG","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1093.61770739756
"5.3.indco2_projection_main","NEMS-RHG","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1070.74176083867
"5.3.indco2_projection_main","NEMS-RHG","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1049.8547982036
"5.3.indco2_projection_main","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1389.51737451374
"5.3.indco2_projection_main","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1279.63544614596
"5.3.indco2_projection_main","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1044.22398984278
"5.3.indco2_projection_main","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1405.32172710039
"5.3.indco2_projection_main","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1342.83672051109
"5.3.indco2_projection_main","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1305.60388833707
"5.3.indco2_projection_main","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1143.88801535224
"5.3.indco2_projection_main","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",911.216300940439
"5.3.indco2_projection_main","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",688.092322643343
"5.3.indco2_projection_main","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1176.84466865969
"5.3.indco2_projection_main","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1069.43215031315
"5.3.indco2_projection_main","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1020.4880302394
"5.3.indco2_projection_main","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1152.13401681
"5.3.indco2_projection_main","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1037.57958193
"5.3.indco2_projection_main","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1037.94050988
"5.3.indco2_projection_main","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2025,"Total Industry Emissions",1252.98988769
"5.3.indco2_projection_main","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2030,"Total Industry Emissions",1222.36571587
"5.3.indco2_projection_main","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Demand|Industry and Fuel Production|Total","Mt CO2/yr",2035,"Total Industry Emissions",1183.25485155
"5.3.indco2_projection_delta","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2025,"CO2",-8.04921666733773
"5.3.indco2_projection_delta","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2030,"CO2",-15.1170906988733
"5.3.indco2_projection_delta","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2035,"CO2",-12.2808997131637
"5.3.indco2_projection_delta","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2025,"CO2",-6.15720466132105
"5.3.indco2_projection_delta","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2030,"CO2",-19.3419637509801
"5.3.indco2_projection_delta","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2035,"CO2",-25.4985040943615
"5.3.indco2_projection_delta","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2025,"CO2",-11.5482004790873
"5.3.indco2_projection_delta","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2030,"CO2",-20.8718961433776
"5.3.indco2_projection_delta","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2035,"CO2",-23.3897281173073
"5.3.indco2_projection_delta","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2025,"CO2",-3.54519104000133
"5.3.indco2_projection_delta","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2030,"CO2",-9.06161808620449
"5.3.indco2_projection_delta","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2035,"CO2",-9.17174434534931
"5.3.indco2_projection_delta","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2025,"CO2",0.130730309438909
"5.3.indco2_projection_delta","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2030,"CO2",-1.60750326103907
"5.3.indco2_projection_delta","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2035,"CO2",-10.6520932727815
"5.3.indco2_projection_delta","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2025,"CO2",2.59232285506568
"5.3.indco2_projection_delta","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2030,"CO2",-12.4266771963464
"5.3.indco2_projection_delta","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2035,"CO2",-19.5343771859101
"5.3.indco2_projection_delta","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2025,"CO2",-2.12742751376158
"5.3.indco2_projection_delta","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2030,"CO2",-10.6827921669911
"5.3.indco2_projection_delta","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2035,"CO2",-14.4139433235589
"5.3.indco2_projection_delta","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2025,"CO2",-1.12460743201219
"5.3.indco2_projection_delta","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2030,"CO2",-4.70654945607076
"5.3.indco2_projection_delta","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2035,"CO2",-20.0198468179501
"5.3.indco2_projection_delta","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2025,"CO2",-2.80042508456025
"5.3.indco2_projection_delta","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2030,"CO2",-14.7943793653842
"5.3.indco2_projection_delta","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2035,"CO2",-32.5722299278783
"5.3.indco2_projection_delta","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2025,"CO2",-1.12016514989718
"5.3.indco2_projection_delta","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2030,"CO2",-10.8076573932948
"5.3.indco2_projection_delta","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2035,"CO2",-10.2677024118516
"5.3.indco2_projection_delta","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2021,"CO2",0
"5.3.indco2_projection_delta","EPS-EI","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2021,"CO2",0
"5.3.indco2_projection_delta","GCAM-CGS","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2021,"CO2",0
"5.3.indco2_projection_delta","GCAM-PNNL","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2021,"CO2",0
"5.3.indco2_projection_delta","MARKAL-NETL","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2021,"CO2",0
"5.3.indco2_projection_delta","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2021,"CO2",0
"5.3.indco2_projection_delta","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2021,"CO2",0
"5.3.indco2_projection_delta","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2021,"CO2",0
"5.3.indco2_projection_delta","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2021,"CO2",0
"5.3.indco2_projection_delta","NEMS-EIA","IRA","Emissions|CO2|Energy|Demand|Industry|Total|% Difference from No IRA","%",2021,"CO2",0
