"figure_num","model","scenario","unit","variable","label","year","value"
"E.19.CapacitybyModel","IPM-NRDC","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,45.256795031
"E.19.CapacitybyModel","IPM-NRDC","IRA","GW","Capacity|Electricity|Wind","Wind",2030,245.894462998
"E.19.CapacitybyModel","IPM-NRDC","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,5.952208
"E.19.CapacitybyModel","IPM-NRDC","IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,19.667422886
"E.19.CapacitybyModel","IPM-NRDC","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,54.1851001382546
"E.19.CapacitybyModel","IPM-NRDC","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,519.561650563
"E.19.CapacitybyModel","IPM-NRDC","IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,107.134787
"E.19.CapacitybyModel","IPM-NRDC","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,9.392
"E.19.CapacitybyModel","IPM-NRDC","IRA","GW","Capacity|Electricity|Solar","Solar",2035,291.91057792659
"E.19.CapacitybyModel","IPM-NRDC","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,109.756795031
"E.19.CapacitybyModel","IPM-NRDC","IRA","GW","Capacity|Electricity|Wind","Wind",2035,359.468462999
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,6.129608
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,2.402911053
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,84.5009366754981
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,550.011147594
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,105.881787
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,63.355769595
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Solar","Solar",2030,147.38099844059
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,34.613210799
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Wind","Wind",2030,216.470771074
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,6.216108
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,2.402911053
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,68.4838770014981
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,577.949750207
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,105.880387
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,8.456146176
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Solar","Solar",2035,245.34013308659
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,80.892523699
"E.19.CapacitybyModel","IPM-NRDC","No IRA","GW","Capacity|Electricity|Wind","Wind",2035,271.1756096
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,9.29
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,16.18
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,95.7
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,9.93
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,391.27
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,78.82
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,95.83
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Other","Other",2030,3.89
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Solar","Solar",2030,179.4
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,33.96
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Wind","Wind",2030,174.84
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,9.29
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,144.3
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,58.22
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,9.93
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,325.51
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,78.82
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,95.83
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Other","Other",2035,3.89
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Solar","Solar",2035,191.85
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,35.41
"E.19.CapacitybyModel","MARKAL-NETL","IRA","GW","Capacity|Electricity|Wind","Wind",2035,174.84
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,9.3
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,0
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,129.34
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,0
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,431.8
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,78.8
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,95.8
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Other","Other",2030,3.8
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Solar","Solar",2030,212.2
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,41.2
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Wind","Wind",2030,195.3
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,9.3
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,0
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,107.97
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,0
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,422
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,78.8
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,95.8
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Other","Other",2035,3.8
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Solar","Solar",2035,224.7
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,43.4
"E.19.CapacitybyModel","MARKAL-NETL","No IRA","GW","Capacity|Electricity|Wind","Wind",2035,199.5
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,12.298809
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,0.885
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,103.788386
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,0.086885
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,525.391561
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Geothermal","Geothermal",2030,3.065778
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,79.555695
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,92.441116
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Oil|w/o CCS","Oil w/o CCS",2030,58.875397
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Other","Other",2030,2.832399
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Solar","Solar",2030,436.415192
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,55.213446
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Wind","Wind",2030,303.477417
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,13.114645
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,0.885
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,92.405855
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,0.174694
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,557.898352
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Geothermal","Geothermal",2035,3.420472
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,79.568825
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,85.466003
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Oil|w/o CCS","Oil w/o CCS",2035,54.787437
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Other","Other",2035,2.832399
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Solar","Solar",2035,558.659241
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,77.005575
"E.19.CapacitybyModel","NEMS-EIA","IRA","GW","Capacity|Electricity|Wind","Wind",2035,347.434723
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,12.265808
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,0
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,118.103755
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,0
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,514.876998
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Geothermal","Geothermal",2030,3.583179
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,79.555695
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,93.408615
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Oil|w/o CCS","Oil w/o CCS",2030,58.3509981596
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Other","Other",2030,0.4308
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Solar","Solar",2030,292.938904
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,40.343012
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Wind","Wind",2030,191.079773
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,13.08056
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,0
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,108.18078
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,0
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,563.364933
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Geothermal","Geothermal",2035,4.370489
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,79.555695
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,90.936607
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Oil|w/o CCS","Oil w/o CCS",2035,56.0934001652
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Other","Other",2035,0.4308
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Solar","Solar",2035,392.978088
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,43.374388
"E.19.CapacitybyModel","NEMS-EIA","No IRA","GW","Capacity|Electricity|Wind","Wind",2035,212.178452
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,12.83376
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,1.534713
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,88.207413
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,1.249013
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,580.145547
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Geothermal","Geothermal",2030,3.463132
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,79.809692
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,95.793259
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Oil|w/o CCS","Oil w/o CCS",2030,49.393169
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Other","Other",2030,3.6415
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Solar","Solar",2030,568.934631
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,137.728592
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Wind","Wind",2030,292.634552
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,13.297852
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,1.534713
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,68.914849
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,1.371502
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,636.894818
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Geothermal","Geothermal",2035,4.100803
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,79.812729
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,96.387215
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Oil|w/o CCS","Oil w/o CCS",2035,43.96452
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Other","Other",2035,3.6415
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Solar","Solar",2035,943.657593
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,314.662781
"E.19.CapacitybyModel","NEMS-OP","IRA","GW","Capacity|Electricity|Wind","Wind",2035,371.020325
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,12.760648
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,0
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,112.285126
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,0
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,595.398989
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Geothermal","Geothermal",2030,3.242802
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,79.577202
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,80.863754
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Oil|w/o CCS","Oil w/o CCS",2030,46.56007
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Other","Other",2030,3.6415
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Solar","Solar",2030,385.242493
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,39.146792
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Wind","Wind",2030,208.717773
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,13.19805
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,0
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,99.858803
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,0
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,665.712025
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Geothermal","Geothermal",2035,3.771943
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,79.577202
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,72.610405
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Oil|w/o CCS","Oil w/o CCS",2035,44.806019
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Other","Other",2035,3.6415
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Solar","Solar",2035,529.624023
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,53.374138
"E.19.CapacitybyModel","NEMS-OP","No IRA","GW","Capacity|Electricity|Wind","Wind",2035,236.468658
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,10.608811
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,73.919304
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,0
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,647.68252
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,79.311928
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,95.133255
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Other","Other",2030,0.260473
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Solar","Solar",2030,503.02585
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,82.555172
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Wind","Wind",2030,393.496069
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,11.877029
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,61.417503
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,0
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,723.386104
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,79.311928
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,23.025003
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Other","Other",2035,0.420028
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Solar","Solar",2035,849.611236
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,116.115418
"E.19.CapacitybyModel","NEMS-RHG","IRA","GW","Capacity|Electricity|Wind","Wind",2035,468.067631
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,10.142698
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,101.982712
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,0.206371
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,601.778598
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,79.339149
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,82.614746
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Other","Other",2030,0.260368
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Solar","Solar",2030,357.480814
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,40.433933
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Wind","Wind",2030,239.309742
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,11.185253
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,90.852509
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,0.206371
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,649.658825
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,79.339149
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,75.881714
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Other","Other",2035,0.259268
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Solar","Solar",2035,507.181152
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,44.971028
"E.19.CapacitybyModel","NEMS-RHG","No IRA","GW","Capacity|Electricity|Wind","Wind",2035,255.506336
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2030,0.81379897591603
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,6.81135549513562
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,28.3258760770966
