"figure_num","model","scenario","variable","unit","year","label","value"
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1953,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1954,"Coal w/o CCS",5.1914
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1954,"Gas w/o CCS",4.0497
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1954,"Hydro",1.3056
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1954,"Other",0.4308
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1954,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1955,"Coal w/o CCS",6.6503
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1955,"Gas w/o CCS",2.4427
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1955,"Hydro",1.7547
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1955,"Other",0.754
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1955,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1956,"Coal w/o CCS",2.2395
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1956,"Gas w/o CCS",2.7292
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1956,"Hydro",1.2155
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1956,"Other",0.2274
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1956,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1957,"Coal w/o CCS",3.7618
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1957,"Gas w/o CCS",2.1636
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1957,"Hydro",1.4959
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1957,"Other",1.0707
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1957,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1958,"Coal w/o CCS",4.9387
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1958,"Gas w/o CCS",6.1038
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1958,"Hydro",2.8402
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1958,"Other",0.6384
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1958,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1959,"Coal w/o CCS",6.0754
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1959,"Gas w/o CCS",3.9242
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1959,"Hydro",1.7801
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1959,"Other",0.6655
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1959,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1960,"Coal w/o CCS",4.8973
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1960,"Gas w/o CCS",3.6035
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1960,"Hydro",1.6182
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1960,"Other",0.5873
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1960,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1961,"Coal w/o CCS",3.583
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1961,"Gas w/o CCS",4.4913
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1961,"Hydro",3.5609
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1961,"Other",0.6351
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1961,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1962,"Coal w/o CCS",3.7952
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1962,"Gas w/o CCS",3.4304
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1962,"Hydro",2.4949
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1962,"Other",0.49
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1962,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1963,"Coal w/o CCS",4.0013
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1963,"Gas w/o CCS",4.2055
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1963,"Hydro",3.4363
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1963,"Other",0.9089
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1963,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1964,"Coal w/o CCS",4.4685
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1964,"Gas w/o CCS",4.3827
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1964,"Hydro",2.3353
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1964,"Other",0.6707
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1964,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1965,"Coal w/o CCS",4.166
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1965,"Gas w/o CCS",6.1973
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1965,"Hydro",2.1361
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1965,"Other",1.366
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1965,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1966,"Coal w/o CCS",3.378
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1966,"Gas w/o CCS",4.9967
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1966,"Hydro",1.5783
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1966,"Other",0.6558
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1966,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1967,"Coal w/o CCS",6.7428
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1967,"Gas w/o CCS",8.4393
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1967,"Hydro",3.9666
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1967,"Other",1.219
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1967,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1968,"Coal w/o CCS",7.9189
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1968,"Gas w/o CCS",7.0057
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1968,"Hydro",2.8338
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1968,"Other",2.8687
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1968,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1969,"Coal w/o CCS",11.2744
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1969,"Gas w/o CCS",6.8073
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1969,"Hydro",2.0037
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1969,"Nuclear",1.2441
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1969,"Other",1.727
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1969,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1970,"Coal w/o CCS",10.4609
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1970,"Gas w/o CCS",7.8491
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1970,"Hydro",1.5701
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1970,"Nuclear",2.0765
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1970,"Other",1.5805
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1970,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1971,"Coal w/o CCS",12.1344
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1971,"Gas w/o CCS",9.7838
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1971,"Hydro",1.4883
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1971,"Nuclear",2.3419
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1971,"Other",2.2597
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1971,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1972,"Coal w/o CCS",11.8485
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1972,"Gas w/o CCS",8.4339
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1972,"Hydro",0.7327
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1972,"Nuclear",6.2064
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1972,"Other",4.4568
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1972,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1973,"Coal w/o CCS",14.1619
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1973,"Gas w/o CCS",8.9101
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1973,"Hydro",6.2432
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1973,"Nuclear",4.1223
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1973,"Other",2.3666
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1973,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1974,"Coal w/o CCS",10.2028
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1974,"Gas w/o CCS",12.6156
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1974,"Hydro",1.4706
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1974,"Nuclear",9.7805
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1974,"Other",4.0918
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1974,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1975,"Coal w/o CCS",10.761
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1975,"Gas w/o CCS",9.3666
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1975,"Hydro",2.5896
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1975,"Nuclear",6.5645
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1975,"Other",3.1772
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1975,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",1975,"Wind",0.0165
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1976,"Coal w/o CCS",7.7685
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1976,"Gas w/o CCS",5.3941
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1976,"Hydro",2.024
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1976,"Nuclear",3.8359
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1976,"Other",1.6833
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1976,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1977,"Coal w/o CCS",11.0253
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1977,"Gas w/o CCS",7.3192
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1977,"Hydro",1.3992
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1977,"Nuclear",6.951
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1977,"Other",1.4383
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1977,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1978,"Coal w/o CCS",10.7664
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1978,"Gas w/o CCS",4.8443
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1978,"Hydro",3.5105
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1978,"Nuclear",2.176
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1978,"Other",1.9047
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1978,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1979,"Coal w/o CCS",9.7911
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1979,"Gas w/o CCS",2.8166
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1979,"Hydro",3.5261
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1979,"Nuclear",0.883
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1979,"Other",1.2724
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1979,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1980,"Coal w/o CCS",15.2193
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1980,"Gas w/o CCS",0.4565
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1980,"Hydro",1.6401
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1980,"Nuclear",1.978
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1980,"Other",1.3612
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1980,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1981,"Coal w/o CCS",8.9076
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1981,"Gas w/o CCS",1.8846
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1981,"Hydro",0.4201
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1981,"Nuclear",4.4113
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1981,"Other",1.4517
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1981,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",1981,"Wind",0.0185
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1982,"Coal w/o CCS",10.8959
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1982,"Gas w/o CCS",1.7165
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1982,"Hydro",0.8379
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1982,"Nuclear",1.1551
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1982,"Other",0.6471
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1982,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",1982,"Wind",0.0188
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1983,"Coal w/o CCS",6.2011
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1983,"Gas w/o CCS",0.8307
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1983,"Hydro",1.0529
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1983,"Nuclear",3.304
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1983,"Other",0.3439
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1983,"Solar",0
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",1983,"Wind",0.374
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1984,"Coal w/o CCS",11.1245
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1984,"Gas w/o CCS",0.9715
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1984,"Hydro",2.1554
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1984,"Nuclear",8.0392
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1984,"Other",0.5496
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1984,"Solar",0.0148
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",1984,"Wind",0.1502
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1985,"Coal w/o CCS",6.1121
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1985,"Gas w/o CCS",1.7472
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1985,"Hydro",4.4291
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1985,"Nuclear",8.6157
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1985,"Other",0.7372
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1985,"Solar",0.03
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",1985,"Wind",0.1681
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1986,"Coal w/o CCS",5.8639
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1986,"Gas w/o CCS",1.5387
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1986,"Hydro",0.7197
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1986,"Nuclear",9.5521
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1986,"Other",0.7618
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1986,"Solar",0.073
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",1986,"Wind",0.0976
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1987,"Coal w/o CCS",4.0863
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1987,"Gas w/o CCS",2.6454
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1987,"Hydro",0.4819
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",1987,"Nuclear",7.8971
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",1987,"Other",0.8532
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",1987,"Solar",0.036
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",1987,"Wind",0.1143
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",1988,"Coal w/o CCS",1.7961
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",1988,"Gas w/o CCS",2.6652
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",1988,"Hydro",0.6927
