"variable","unit","year","metric","Optimistic","Pessimistic","All.Adv","Constr","Opt.Adv","Pess.Adv","High.Growth","Low.Growth","High.Price","Low.Price"
"Emissions|CO2|Energy","Mt CO2/yr",2030,"median",-107.3,91.6,-168.4,220.5,-296.2,-101.9,91.1,-96.1,-216.6,49.2
"Emissions|CO2|Energy","Mt CO2/yr",2030,"min",-280,42,-168.4,220.5,-393.3,-101.9,91.1,-96.1,-216.6,49.2
"Emissions|CO2|Energy","Mt CO2/yr",2030,"max",62.8,156,-168.4,220.5,-199.2,-101.9,91.1,-96.1,-216.6,49.2
"Emissions|CO2|Energy","Mt CO2/yr",2035,"median",-55,112.8,-284.3,261.3,-310.3,-203.7,115.8,-124.2,-275.9,91
"Emissions|CO2|Energy","Mt CO2/yr",2035,"min",-190.8,15.6,-284.3,261.3,-373,-203.7,115.8,-124.2,-275.9,91
"Emissions|CO2|Energy","Mt CO2/yr",2035,"max",-23.6,450.9,-284.3,261.3,-247.7,-203.7,115.8,-124.2,-275.9,91
