"model","scenario","unit","year","datasrc","variable","region","value","figure_type","figure_no","title_name","flip_sign","variable_rename","regions","models","years","scenarios","type","position","x","y","facet1","facet2","color","page_filter","scales"
"EIA","Historic","Quads",2011,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Hydro","United States",1.08966448084032,"stackbar",14,"Hist Generation Mix",0,"Renewables","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2011,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Nuclear","United States",2.69624051655336,"stackbar",14,"Hist Generation Mix",0,"Nuclear","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2011,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Oil|w/o CCS","United States",0.1029842345196,"stackbar",14,"Hist Generation Mix",0,"Other","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2011,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Other","United States",0.10505099279304,"stackbar",14,"Hist Generation Mix",0,"Other","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2011,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Solar","United States",0.00620212416768,"stackbar",14,"Hist Generation Mix",0,"Renewables","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2011,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Wind","United States",0.41005216991592,"stackbar",14,"Hist Generation Mix",0,"Renewables","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2012,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Biomass|w/o CCS","United States",0.12897365207832,"stackbar",14,"Hist Generation Mix",0,"Other","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2012,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Coal|w/o CCS","United States",5.1660356517756,"stackbar",14,"Hist Generation Mix",0,"Coal","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2012,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Gas|w/o CCS","United States",4.182848996634,"stackbar",14,"Hist Generation Mix",0,"Natural Gas","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2012,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Geothermal","United States",0.05310024250608,"stackbar",14,"Hist Generation Mix",0,"Renewables","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2012,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Hydro","United States",0.94255374009384,"stackbar",14,"Hist Generation Mix",0,"Renewables","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2012,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Nuclear","United States",2.62501976808792,"stackbar",14,"Hist Generation Mix",0,"Nuclear","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2012,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Oil|w/o CCS","United States",0.07912457246736,"stackbar",14,"Hist Generation Mix",0,"Other","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2012,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Other","United States",0.10823329991376,"stackbar",14,"Hist Generation Mix",0,"Other","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2012,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Solar","United States",0.014762961234,"stackbar",14,"Hist Generation Mix",0,"Renewables","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2012,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Wind","United States",0.48049491637224,"stackbar",14,"Hist Generation Mix",0,"Renewables","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2013,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Biomass|w/o CCS","United States",0.13657715844696,"stackbar",14,"Hist Generation Mix",0,"Other","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2013,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Coal|w/o CCS","United States",5.39488990016928,"stackbar",14,"Hist Generation Mix",0,"Coal","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
"EIA","Historic","Quads",2013,"EIA-IEA-bistline_historic.csv","Secondary Energy|Electricity|Gas|w/o CCS","United States",3.8380289175648,"stackbar",14,"Hist Generation Mix",0,"Natural Gas","usa","models_eia_only","five_twentyone_inclusive","historic_only","single","stack","year","value",NA,NA,"variable_rename","region","fixed"
