"","variable","unit","year","metric","Optimistic","Pessimistic","Constrained","All.Adv","Opt.Adv","Pess.Adv","High.Price","Low.Price","High.Growth","Low.Growth"
"1","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2030,"median",-8.45767644870091,-8.45767644870091,1.08766092765957,-1.20576611702128,-0.557127324468085,-0.9146678,-1.03089625872196,-0.109874982126213,0.0711760817035744,-0.0202749821262127
"2","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2030,"min",-14.8892032939743,-14.8892032939743,1.08766092765957,-1.20576611702128,-1.53808294680851,-0.9146678,-1.03089625872196,-0.109874982126213,0.0711760817035744,-0.0202749821262127
"3","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2030,"max",-0.164877710638298,0.460371363829787,1.08766092765957,-1.20576611702128,0.423828297872341,-0.9146678,-1.03089625872196,-0.109874982126213,0.0711760817035744,-0.0202749821262127
"4","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2035,"median",-7.3447119553403,-7.3447119553403,2.63607766382979,-2.82878711276596,-1.23938847021277,-2.20175090638298,-2.00460734657498,0.152190525765445,0.121550100233531,-0.022373304021788
"5","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2035,"min",-13.6025474019395,-13.6025474019395,2.63607766382979,-2.82878711276596,-2.97535481276596,-2.20175090638298,-2.00460734657498,0.152190525765445,0.121550100233531,-0.022373304021788
"6","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2035,"max",0.175635463829787,0.810322563829788,2.63607766382979,-2.82878711276596,0.496577872340426,-2.20175090638298,-2.00460734657498,0.152190525765445,0.121550100233531,-0.022373304021788
